orderid,start_date,end_date,miles_travelled,pitstop_count,delivery_time,select,,
413,8/11/2019,8/13/2019,1093.850932,5,1.7815625,1,,
414,8/6/2019,8/8/2019,991.0296214,6,1.428321759,1,,
415,8/13/2019,8/14/2019,863.5370726,4,1.649097222,1,,
416,8/20/2019,8/23/2019,1292.199245,6,2.773935185,1,,
417,8/12/2019,8/13/2019,409.2314644,2,0.434039352,1,,
418,8/4/2019,8/4/2019,795.5436625,5,0.867731481,1,,
419,8/6/2019,8/7/2019,541.5642428,3,1.093391204,1,,
420,8/22/2019,8/24/2019,1406.665173,6,2.073032407,1,,
421,8/8/2019,8/9/2019,1024.450388,5,1.832986111,1,,
422,8/13/2019,8/16/2019,1772.366459,9,2.81869213,1,,
423,8/16/2019,8/19/2019,1485.659803,7,2.512997685,1,,
424,8/4/2019,8/5/2019,915.3490973,5,1.49369213,1,,
425,8/23/2019,8/23/2019,179.6379295,2,0.349027778,1,,
426,8/16/2019,8/18/2019,2019.526785,9,2.742037037,1,,
427,8/8/2019,8/9/2019,639.7395193,3,1.063368056,1,,
428,8/18/2019,8/18/2019,0,1,-0.350497685,0,,
429,8/2/2019,8/4/2019,1485.659803,7,2.30337963,1,,
430,8/5/2019,8/7/2019,1250.711888,7,1.546643519,1,,
431,8/7/2019,8/10/2019,1670.359473,7,2.881134259,1,,
432,8/19/2019,8/20/2019,756.0521027,4,0.831585648,1,,
433,8/4/2019,8/7/2019,1670.359473,7,3.044618056,1,,
434,8/10/2019,8/12/2019,991.0296214,6,1.222048611,1,,
435,8/10/2019,8/14/2019,1570.967994,7,4.255821759,1,,
436,8/14/2019,8/14/2019,316.0713589,3,0.532824074,1,,
437,1/1/1970,8/21/2019,395.6173805,2,18129.23679,0,,
438,8/5/2019,8/6/2019,513.4367391,3,1.207037037,1,,
439,8/9/2019,8/11/2019,1368.443918,7,2.214652778,1,,
440,8/8/2019,8/9/2019,1223.189503,7,1.703865741,1,,
441,8/18/2019,8/18/2019,248.6026361,2,0.289351852,1,,
442,8/15/2019,8/16/2019,450.675598,3,0.874780093,1,,
443,8/18/2019,8/18/2019,245.5998838,3,0.476331019,1,,
444,8/13/2019,8/18/2019,1654.989663,8,4.38556713,1,,
445,8/8/2019,8/9/2019,592.1245129,4,1.039976852,1,,
446,8/12/2019,8/15/2019,1354.579411,6,2.501319444,1,,
447,8/14/2019,8/15/2019,756.0441577,4,1.005300926,1,,
448,8/6/2019,8/8/2019,422.6189761,3,2.062627315,1,,
449,8/17/2019,8/19/2019,1214.679226,6,1.872210648,1,,
450,8/17/2019,8/20/2019,1292.199245,6,3.204756944,1,,
451,8/4/2019,8/6/2019,1273.488861,6,2.364675926,1,,
452,8/16/2019,8/18/2019,1007.2406,7,2.715983796,1,,
453,8/15/2019,8/16/2019,756.0441577,4,1.019560185,1,,
454,8/16/2019,8/17/2019,915.3490973,5,1.048333333,1,,
455,8/2/2019,8/2/2019,0,1,-0.001076389,0,,
456,8/9/2019,8/9/2019,294.061954,2,0.642060185,1,,
457,8/15/2019,8/17/2019,1733.910884,8,2.237453704,1,,
458,8/19/2019,8/19/2019,0,2,0.079756944,0,,
459,8/10/2019,8/11/2019,756.0441577,4,1.658043981,1,,
460,8/9/2019,8/13/2019,1153.838903,6,4.696122685,1,,
461,8/23/2019,8/25/2019,1079.495148,6,1.714965278,1,,
462,8/24/2019,8/25/2019,372.6947799,3,0.914675926,1,,
463,8/18/2019,8/20/2019,1522.006815,8,2.055023148,1,,
464,8/12/2019,8/14/2019,1148.267266,7,1.348657407,1,,
465,8/19/2019,8/21/2019,669.9515353,4,1.521099537,1,,
466,8/9/2019,8/10/2019,639.7395193,3,1.120266204,1,,
467,8/12/2019,8/17/2019,1540.659488,8,4.079363426,1,,
468,8/19/2019,8/21/2019,1101.16777,6,1.957893519,1,,
469,8/22/2019,8/25/2019,1395.884574,6,2.739305556,1,,
470,8/14/2019,8/15/2019,639.7395193,3,1.197615741,1,,
471,8/7/2019,8/8/2019,614.0375369,4,0.968958333,1,,
472,8/19/2019,8/21/2019,1084.734371,6,2.406238426,1,,
473,8/12/2019,8/12/2019,0,1,-0.121284722,0,,
474,8/5/2019,8/6/2019,1521.691103,7,1.839178241,1,,
475,8/13/2019,8/16/2019,1395.884574,6,2.34369213,1,,
476,8/12/2019,8/16/2019,1067.795692,5,3.186030093,1,,
477,8/21/2019,8/22/2019,1079.495148,6,1.834155093,1,,
478,8/25/2019,8/25/2019,582.9033326,4,0.750451389,1,,
479,8/18/2019,8/17/2019,0,1,-1.119201389,0,,
480,8/2/2019,8/4/2019,1679.424401,9,2.1090625,1,,
481,8/9/2019,8/8/2019,0,1,-0.697384259,0,,
482,8/18/2019,8/18/2019,0,1,-0.053275463,0,,
483,8/1/2019,8/2/2019,852.0552801,5,1.073055556,1,,
484,8/8/2019,8/10/2019,1368.443918,7,1.661377315,1,,
485,8/19/2019,8/20/2019,693.4505356,3,1.147453704,1,,
486,8/23/2019,8/25/2019,795.5436625,5,1.55962963,1,,
487,8/19/2019,8/22/2019,1513.13705,7,2.293310185,1,,
488,8/22/2019,8/21/2019,0,1,-0.482175926,0,,
489,8/17/2019,8/17/2019,245.5998838,2,0.339490741,1,,
490,8/22/2019,8/24/2019,1558.596107,8,2.076111111,1,,
491,8/19/2019,8/21/2019,759.6424877,5,1.334305556,1,,
492,1/1/1970,8/21/2019,539.9774537,3,18129.54537,0,,
493,8/21/2019,8/24/2019,2018.410675,9,3.209837963,1,,
494,8/20/2019,8/21/2019,587.2926518,4,1.597569444,1,,
495,8/24/2019,8/25/2019,572.3979404,4,1.019189815,1,,
496,8/16/2019,8/18/2019,1144.793212,6,1.808229167,1,,
497,8/18/2019,8/20/2019,1558.596107,8,2.621319444,1,,
498,8/4/2019,8/6/2019,1600.677464,8,2.458009259,1,,
499,8/8/2019,8/10/2019,593.9122032,3,1.77568287,1,,
500,8/9/2019,8/11/2019,944.0955605,5,1.894803241,1,,
501,8/23/2019,8/23/2019,456.8711985,3,0.545347222,1,,
502,8/13/2019,8/16/2019,1540.659488,8,2.328842593,1,,
503,8/6/2019,8/10/2019,1222.080619,6,3.717476852,1,,
504,8/17/2019,8/18/2019,252.5069702,2,0.427013889,1,,
505,8/22/2019,8/22/2019,0,1,-0.002951389,0,,
506,8/15/2019,8/15/2019,270.9805777,2,0.362233796,1,,
507,8/24/2019,8/25/2019,859.2157253,5,1.722361111,1,,
508,8/18/2019,8/19/2019,1015.886852,5,1.445092593,1,,
509,8/17/2019,8/18/2019,1162.453882,6,1.653368056,1,,
510,8/14/2019,8/15/2019,176.1315296,2,0.295706019,1,,
511,8/17/2019,8/20/2019,1558.596107,8,2.866006944,1,,
512,8/16/2019,8/17/2019,674.6856498,4,1.026041667,1,,
513,8/26/2019,8/26/2019,255.3379787,2,0.334282407,1,,
514,8/4/2019,8/6/2019,1368.443918,7,1.681018519,1,,
515,8/3/2019,8/3/2019,339.1747617,3,0.400706019,1,,
516,8/4/2019,8/4/2019,0,1,-0.069027778,0,,
517,8/12/2019,8/12/2019,125.6224314,2,0.140393519,1,,
518,8/8/2019,8/8/2019,0,1,-0.006284722,0,,
519,8/18/2019,8/20/2019,810.5897227,4,1.358460648,1,,
520,1/1/1970,8/23/2019,1024.450388,5,18131.40433,0,,
521,1/1/1970,8/13/2019,1522.006815,8,18121.29671,0,,
522,8/21/2019,8/22/2019,274.0342071,2,0.405462963,1,,
523,8/7/2019,8/8/2019,294.061954,2,0.883831019,1,,
524,8/13/2019,8/14/2019,1093.850932,5,1.443796296,1,,
525,8/5/2019,8/6/2019,572.8428046,4,0.68349537,1,,
526,8/11/2019,8/14/2019,1007.2406,7,2.572696759,1,,
527,8/24/2019,8/26/2019,1359.385128,7,1.86068287,1,,
528,8/13/2019,8/13/2019,472.8484031,3,0.52775463,1,,
529,8/20/2019,8/23/2019,1791.115299,8,2.67630787,1,,
530,8/18/2019,8/18/2019,223.1457221,2,0.296261574,1,,
531,8/17/2019,8/19/2019,1032.338927,6,2.353101852,1,,
532,8/8/2019,8/9/2019,294.061954,2,0.909305556,1,,
533,8/17/2019,8/20/2019,1324.931006,7,2.369733796,1,,
534,8/14/2019,8/16/2019,675.9237505,4,1.359664352,1,,
535,8/11/2019,8/12/2019,1093.850932,5,1.58400463,1,,
536,8/6/2019,8/7/2019,665.3180421,4,0.980208333,1,,
537,8/21/2019,8/21/2019,223.1457221,2,0.261574074,1,,
538,8/9/2019,8/12/2019,1093.850932,5,2.73369213,1,,
539,8/21/2019,8/24/2019,1396.775151,7,3.0640625,1,,
540,8/22/2019,8/23/2019,368.9787908,3,1.071828704,1,,
541,8/2/2019,8/4/2019,888.6445715,5,1.393564815,1,,
542,8/13/2019,8/14/2019,863.5370726,4,1.380844907,1,,
543,8/22/2019,8/25/2019,1821.344412,10,3.562905093,1,,
544,8/5/2019,8/4/2019,0,1,-0.824201389,0,,
545,8/8/2019,8/10/2019,1735.777168,9,2.214699074,1,,
546,8/24/2019,8/25/2019,255.3379787,2,0.426782407,1,,
547,8/9/2019,8/14/2019,2140.084902,9,4.813275463,1,,
548,8/18/2019,8/19/2019,500.0809247,5,1.389583333,1,,
549,8/10/2019,8/10/2019,0,1,-0.07755787,0,,
550,8/12/2019,8/16/2019,912.4899003,4,4.237719907,1,,
551,8/12/2019,8/13/2019,731.4821395,4,1.355763889,1,,
552,8/6/2019,8/9/2019,731.2581007,4,2.379953704,1,,
553,8/8/2019,8/10/2019,1406.665173,7,2.839201389,1,,
554,8/7/2019,8/12/2019,945.7682264,5,4.909618056,1,,
555,8/12/2019,8/13/2019,852.0552801,5,0.942164352,1,,
556,8/23/2019,8/24/2019,674.6856498,4,0.959594907,1,,
557,8/21/2019,8/22/2019,630.04654,3,0.84244213,1,,
558,8/25/2019,8/24/2019,0,1,-0.593680556,0,,
559,8/23/2019,8/23/2019,0,1,0.001064815,0,,
560,8/5/2019,8/7/2019,969.7097919,5,2.224027778,1,,
561,8/18/2019,8/20/2019,1618.665964,8,2.658287037,1,,
562,8/6/2019,8/8/2019,1368.443918,7,1.688553241,1,,
563,8/2/2019,8/3/2019,792.9901101,5,1.5446875,1,,
564,8/13/2019,8/13/2019,245.5998838,2,0.401354167,1,,
565,8/4/2019,8/4/2019,186.2170829,2,0.289259259,1,,
566,8/20/2019,8/21/2019,572.8428046,4,1.215729167,1,,
567,8/11/2019,8/14/2019,1914.28647,10,2.864178241,1,,
568,8/9/2019,8/11/2019,714.3718132,4,2.239085648,1,,
569,8/10/2019,8/10/2019,0,1,-0.002662037,0,,
570,8/9/2019,8/9/2019,173.9376961,2,0.802546296,1,,
571,8/8/2019,8/10/2019,1368.443918,7,1.65212963,1,,
572,8/8/2019,8/9/2019,440.9613709,3,1.0540625,1,,
573,8/15/2019,8/18/2019,1101.16777,6,2.294953704,1,,
574,8/21/2019,8/22/2019,639.7395193,3,0.985509259,1,,
575,8/9/2019,8/9/2019,366.9821057,3,0.469814815,1,,
576,8/9/2019,8/11/2019,1093.850932,5,1.848101852,1,,
577,8/9/2019,8/9/2019,316.0713589,3,0.432789352,1,,
578,8/16/2019,8/17/2019,385.5142457,3,0.4465625,1,,
579,8/5/2019,8/6/2019,541.5642428,3,0.786215278,1,,
580,8/11/2019,8/14/2019,2134.433776,11,2.874270833,1,,
581,8/13/2019,8/14/2019,639.7395193,3,0.75681713,1,,
582,8/22/2019,8/22/2019,125.6224314,2,0.187662037,1,,
583,8/11/2019,8/14/2019,1415.707475,7,2.550428241,1,,
584,8/10/2019,8/11/2019,1042.905856,6,1.467152778,1,,
585,8/20/2019,8/24/2019,1772.366459,9,3.172291667,1,,
586,8/10/2019,8/12/2019,731.4821395,4,1.797083333,1,,
587,8/1/2019,8/1/2019,255.3379787,2,0.218611111,1,,
588,8/12/2019,8/13/2019,729.7959392,3,1.483368056,1,,
589,8/14/2019,8/17/2019,806.7877103,3,2.389652778,1,,
590,8/4/2019,8/6/2019,1273.488861,7,2.417337963,1,,
591,8/10/2019,8/11/2019,991.0296214,6,1.03587963,1,,
592,8/15/2019,8/20/2019,1512.974115,8,5.174409722,1,,
593,8/5/2019,8/12/2019,755.8416904,4,7.553553241,1,,
594,8/7/2019,8/11/2019,341.4649688,3,3.795833333,1,,
595,8/9/2019,8/14/2019,1032.338927,6,4.962696759,1,,
596,8/8/2019,8/7/2019,0,1,-1.912083333,0,,
597,8/21/2019,8/22/2019,890.1365524,5,1.558252315,1,,
598,8/6/2019,8/6/2019,0,1,-0.002453704,0,,
599,8/18/2019,8/20/2019,451.5088268,3,2.55650463,1,,
600,8/17/2019,8/17/2019,0,1,-0.001388889,0,,
601,8/18/2019,8/19/2019,1090.432517,6,1.257604167,1,,
602,8/2/2019,8/5/2019,1020.222399,6,2.726203704,1,,
603,8/22/2019,8/25/2019,1925.093755,8,3.080972222,1,,
604,8/2/2019,8/5/2019,1395.884574,6,2.607210648,1,,
605,8/8/2019,8/9/2019,666.8900165,3,1.28150463,1,,
606,8/9/2019,8/10/2019,991.0296214,6,1.092337963,1,,
607,8/12/2019,8/15/2019,392.9978687,3,2.514386574,1,,
608,8/8/2019,8/9/2019,339.2086953,2,0.44912037,1,,
609,8/9/2019,8/11/2019,726.8911766,3,1.550960648,1,,
610,8/14/2019,8/16/2019,1084.734371,5,2.17431713,1,,
611,8/11/2019,8/14/2019,1558.596107,8,3.174247685,1,,
612,8/25/2019,8/26/2019,915.3490973,5,1.319282407,1,,
613,8/15/2019,8/17/2019,852.3104333,5,2.000717593,1,,
614,8/20/2019,8/24/2019,1166.448945,6,3.541747685,1,,
615,8/9/2019,8/10/2019,245.5998838,2,0.531840278,1,,
616,8/3/2019,8/4/2019,479.5292977,3,0.605717593,1,,
617,8/18/2019,8/19/2019,240.8789548,2,0.408576389,1,,
618,8/8/2019,8/11/2019,1156.631312,5,2.287789352,1,,
619,8/6/2019,8/7/2019,795.449771,4,0.956655093,1,,
620,8/5/2019,8/6/2019,421.2945171,4,0.481284722,1,,
621,8/14/2019,8/16/2019,2019.999035,10,2.907002315,1,,
622,8/9/2019,8/12/2019,1522.006815,8,2.834756944,1,,
623,8/4/2019,8/6/2019,1368.443918,7,1.706921296,1,,
624,8/11/2019,8/13/2019,1093.850932,5,1.88318287,1,,
625,8/21/2019,8/23/2019,645.5871804,3,1.189293981,1,,
626,8/16/2019,8/17/2019,479.5292977,3,1.302997685,1,,
627,8/22/2019,8/23/2019,915.3490973,5,1.103368056,1,,
628,8/8/2019,8/11/2019,1134.273961,7,2.798587963,1,,
629,8/15/2019,8/17/2019,1767.100526,9,2.211261574,1,,
630,8/18/2019,8/18/2019,173.9376961,2,0.284085648,1,,
631,8/17/2019,8/17/2019,496.78456,3,0.642893519,1,,
632,8/5/2019,8/6/2019,731.9246185,4,1.292685185,1,,
633,8/24/2019,8/25/2019,496.78456,3,0.643703704,1,,
634,8/6/2019,8/9/2019,870.4618674,4,3.131215278,1,,
635,8/23/2019,8/25/2019,472.1546056,3,1.590601852,1,,
636,8/20/2019,8/22/2019,1273.488861,6,2.222546296,1,,
637,8/21/2019,8/24/2019,1916.060815,10,3.888356481,1,,
638,8/7/2019,8/8/2019,572.3979404,4,0.857743056,1,,
639,8/9/2019,8/11/2019,450.675598,3,1.62087963,1,,
640,8/13/2019,8/13/2019,255.3379787,2,0.286087963,1,,
641,8/8/2019,8/9/2019,639.7395193,3,1.109050926,1,,
642,8/20/2019,8/21/2019,888.6445715,5,1.39375,1,,
643,8/24/2019,8/25/2019,756.0441577,4,1.121111111,1,,
644,8/5/2019,8/10/2019,1916.060815,10,5.063206019,1,,
645,8/22/2019,8/21/2019,0,1,-1.336759259,0,,
646,8/16/2019,8/17/2019,428.9392859,3,0.761215278,1,,
647,8/17/2019,8/16/2019,0,1,-1.179872685,0,,
648,8/17/2019,8/19/2019,1368.443918,7,1.832060185,1,,
649,8/17/2019,8/19/2019,852.3104333,5,1.349490741,1,,
650,8/12/2019,8/13/2019,756.0441577,4,1.184270833,1,,
651,8/6/2019,8/7/2019,558.3030229,3,1.008611111,1,,
652,8/17/2019,8/19/2019,1101.16777,6,2.023449074,1,,
653,8/18/2019,8/19/2019,1067.456478,5,1.477465278,1,,
654,8/19/2019,8/20/2019,669.9515353,4,0.904386574,1,,
655,8/3/2019,8/4/2019,766.3319039,4,1.507094907,1,,
656,8/18/2019,8/19/2019,951.5301166,5,1.199675926,1,,
657,8/24/2019,8/25/2019,949.4630648,4,1.197141204,1,,
658,8/11/2019,8/14/2019,1904.501149,10,3.027615741,1,,
659,8/22/2019,8/22/2019,0,1,-0.595706019,0,,
660,8/20/2019,8/23/2019,1268.516027,5,2.690520833,1,,
661,8/19/2019,8/19/2019,259.3275339,2,0.331701389,1,,
662,8/9/2019,8/11/2019,1130.441271,5,2.125381944,1,,
663,8/10/2019,8/11/2019,268.4062307,2,0.808101852,1,,
664,8/4/2019,8/4/2019,617.2212174,4,0.916597222,1,,
665,8/13/2019,8/15/2019,1485.659803,7,2.889293981,1,,
666,8/18/2019,8/19/2019,677.9569548,4,0.742708333,1,,
667,8/18/2019,8/18/2019,430.4213985,4,0.78755787,1,,
668,8/20/2019,8/21/2019,1065.142857,5,1.63369213,1,,
669,8/2/2019,8/4/2019,969.7097919,5,2.333009259,1,,
670,8/3/2019,8/4/2019,755.8416904,4,0.976828704,1,,
671,8/2/2019,8/3/2019,419.4163285,2,0.74025463,1,,
672,8/7/2019,8/9/2019,915.3490973,5,2.347118056,1,,
673,8/13/2019,8/15/2019,1166.448945,6,1.815173611,1,,
674,8/8/2019,8/13/2019,1151.990629,6,4.826678241,1,,
675,8/23/2019,8/21/2019,0,1,-1.896423611,0,,
676,8/13/2019,8/15/2019,1522.006815,8,2.377465278,1,,
677,8/2/2019,8/3/2019,833.4385246,5,0.90599537,1,,
678,8/17/2019,8/20/2019,1642.835109,9,2.152048611,1,,
679,8/6/2019,8/9/2019,1551.909241,7,2.743333333,1,,
680,8/17/2019,8/19/2019,1558.596107,8,1.821145833,1,,
681,8/9/2019,8/14/2019,639.7395193,3,4.239456019,1,,
682,8/20/2019,8/22/2019,1359.385128,7,1.963194444,1,,
683,8/20/2019,8/20/2019,479.5292977,3,0.645219907,1,,
684,8/22/2019,8/23/2019,254.3961352,2,0.398078704,1,,
685,8/9/2019,8/12/2019,1456.655691,7,3.28,1,,
686,8/6/2019,8/7/2019,888.6445715,5,1.404259259,1,,
687,8/23/2019,8/25/2019,1502.203912,7,2.367627315,1,,
688,8/21/2019,8/25/2019,1033.18378,5,3.418298611,1,,
689,8/20/2019,8/22/2019,1127.517409,5,2.192824074,1,,
690,8/3/2019,8/5/2019,1015.886852,5,2.187939815,1,,
691,8/7/2019,8/7/2019,248.6026361,2,0.297939815,1,,
692,8/10/2019,8/10/2019,117.432144,2,0.275972222,1,,
693,8/20/2019,8/21/2019,944.0955605,5,1.725752315,1,,
694,8/7/2019,8/9/2019,1286.577081,6,1.976377315,1,,
695,8/17/2019,8/18/2019,1045.050102,6,1.399305556,1,,
696,8/16/2019,8/17/2019,615.4871544,4,0.680300926,1,,
697,8/17/2019,8/19/2019,1920.663424,10,2.609756944,1,,
698,8/13/2019,8/14/2019,292.7427572,3,0.840833333,1,,
699,8/8/2019,8/9/2019,677.9569548,4,1.359965278,1,,
700,8/4/2019,8/5/2019,852.0552801,5,0.947962963,1,,
701,8/7/2019,8/10/2019,1243.986237,7,2.654606481,1,,
702,8/6/2019,8/10/2019,1916.060815,10,3.599525463,1,,
703,8/11/2019,8/11/2019,0,1,-0.001412037,0,,
704,8/10/2019,8/11/2019,117.432144,2,0.137638889,1,,
705,8/19/2019,8/21/2019,1735.777168,9,2.338472222,1,,
706,8/21/2019,8/23/2019,1013.100922,4,1.81962963,1,,
707,8/8/2019,8/10/2019,968.6502432,5,2.431967593,1,,
708,8/7/2019,8/9/2019,1065.142857,6,1.509803241,1,,
709,8/15/2019,8/16/2019,886.1414889,5,1.225925926,1,,
710,8/22/2019,8/25/2019,1779.060114,7,3.00119213,1,,
711,8/16/2019,8/19/2019,1368.443918,7,3.238819444,1,,
712,8/8/2019,8/10/2019,991.0296214,6,1.850625,1,,
713,8/9/2019,8/12/2019,1093.850932,5,2.690462963,1,,
714,8/6/2019,8/9/2019,1065.142857,5,2.584456019,1,,
715,8/21/2019,8/23/2019,1079.495148,6,2.021759259,1,,
716,8/3/2019,8/3/2019,249.8648853,2,0.249953704,1,,
717,8/5/2019,8/6/2019,419.4163285,2,0.692222222,1,,
718,8/12/2019,8/14/2019,1409.260406,7,2.21650463,1,,
719,8/10/2019,8/13/2019,1435.204132,7,3.661597222,1,,
720,8/8/2019,8/13/2019,316.4118425,4,5.706724537,1,,
721,8/11/2019,8/13/2019,1735.777168,9,2.586018519,1,,
722,8/4/2019,8/5/2019,721.0220617,4,0.883657407,1,,
723,8/7/2019,8/6/2019,0,1,-0.23974537,0,,
724,8/9/2019,8/12/2019,1406.665173,6,2.744039352,1,,
725,8/7/2019,8/9/2019,1784.174719,8,1.946851852,1,,
726,8/14/2019,8/15/2019,516.4765389,4,0.858923611,1,,
727,8/12/2019,8/16/2019,1819.306982,9,3.442789352,1,,
728,8/9/2019,8/13/2019,270.9805777,3,4.103009259,1,,
729,8/20/2019,8/21/2019,915.3490973,5,1.340729167,1,,
730,8/12/2019,8/13/2019,653.1320501,4,0.7653125,1,,
731,8/8/2019,8/9/2019,915.3490973,5,1.545856481,1,,
732,8/10/2019,8/15/2019,1884.659355,8,4.1728125,1,,
733,8/18/2019,8/20/2019,1168.080922,7,2.076087963,1,,
734,8/8/2019,8/10/2019,919.2261836,6,1.534328704,1,,
735,8/12/2019,8/16/2019,1563.682701,8,4.087199074,1,,
736,8/3/2019,8/5/2019,1067.456478,5,1.898310185,1,,
737,8/12/2019,8/13/2019,745.8271735,5,1.032592593,1,,
738,8/2/2019,8/2/2019,0,1,-0.007696759,0,,
739,8/20/2019,8/22/2019,853.0403746,5,2.296273148,1,,
740,8/24/2019,8/26/2019,1108.880461,7,1.398634259,1,,
741,8/12/2019,8/10/2019,0,1,-2.064826389,0,,
742,8/9/2019,8/10/2019,795.8841462,6,1.01318287,1,,
743,8/2/2019,8/3/2019,731.9246185,4,1.428877315,1,,
744,8/13/2019,8/14/2019,888.6445715,5,1.291388889,1,,
745,8/19/2019,8/22/2019,1406.665173,6,2.386215278,1,,
746,1/1/1970,8/11/2019,430.4213985,3,18119.16291,0,,
747,8/18/2019,8/19/2019,1015.886852,5,1.317071759,1,,
748,8/8/2019,8/10/2019,1079.495148,6,1.457638889,1,,
749,8/22/2019,8/24/2019,1310.579823,7,1.45375,1,,
750,8/11/2019,8/13/2019,1395.884574,6,2.265451389,1,,
751,8/21/2019,8/22/2019,653.1320501,4,1.146840278,1,,
752,8/5/2019,8/5/2019,0,1,-0.024456019,0,,
753,8/9/2019,8/11/2019,624.8036708,3,1.911157407,1,,
754,8/9/2019,8/11/2019,1101.16777,6,1.746840278,1,,
755,8/24/2019,8/26/2019,1084.734371,5,1.895671296,1,,
756,8/2/2019,8/5/2019,767.1876928,5,3.680833333,1,,
757,8/17/2019,8/20/2019,1020.222399,6,2.532708333,1,,
758,8/10/2019,8/7/2019,0,1,-3.12943287,0,,
759,8/15/2019,8/15/2019,0,1,-0.019456019,0,,
760,8/7/2019,8/8/2019,795.5436625,5,1.064340278,1,,
761,8/13/2019,8/15/2019,966.9113587,6,1.809618056,1,,
762,8/24/2019,8/25/2019,428.6621722,3,0.658136574,1,,
763,8/13/2019,8/14/2019,294.061954,2,0.744502315,1,,
764,8/13/2019,8/14/2019,339.1747617,3,0.478113426,1,,
765,8/21/2019,8/23/2019,873.3412654,4,1.801145833,1,,
766,8/11/2019,8/16/2019,1405.03321,7,5.460509259,1,,
767,8/2/2019,8/3/2019,377.3568457,3,0.467314815,1,,
768,8/16/2019,8/17/2019,795.5436625,5,1.139861111,1,,
769,8/5/2019,8/5/2019,0,1,-0.251226852,0,,
770,8/14/2019,8/15/2019,950.9980425,5,1.207164352,1,,
771,8/16/2019,8/16/2019,251.282207,3,0.406875,1,,
772,8/6/2019,8/7/2019,818.8787098,4,1.241990741,1,,
773,8/18/2019,8/18/2019,0,1,-0.435081019,0,,
774,8/23/2019,8/24/2019,797.2294012,4,1.210949074,1,,
775,8/8/2019,8/10/2019,626.8735081,4,1.446909722,1,,
776,8/18/2019,8/18/2019,479.5292977,3,0.607175926,1,,
777,8/21/2019,8/22/2019,390.6724941,3,0.595787037,1,,
778,8/4/2019,8/4/2019,0,1,-0.00462963,0,,
779,8/19/2019,8/21/2019,1746.036999,8,2.399895833,1,,
780,8/8/2019,8/11/2019,1682.809825,7,3.547488426,1,,
781,8/22/2019,8/21/2019,0,1,-0.363773148,0,,
782,8/17/2019,8/19/2019,969.7097919,5,2.431076389,1,,
783,8/3/2019,8/5/2019,1085.206621,6,1.989803241,1,,
784,8/2/2019,8/1/2019,0,1,-0.293981481,0,,
785,8/23/2019,8/25/2019,977.0820233,5,1.432210648,1,,
786,8/20/2019,8/20/2019,0,1,-0.00599537,0,,
787,8/18/2019,8/18/2019,249.8648853,2,0.377858796,1,,
788,8/22/2019,8/24/2019,1240.226277,6,2.015821759,1,,
789,8/1/2019,8/3/2019,756.0441577,4,1.135717593,1,,
790,8/20/2019,8/23/2019,1406.665173,6,2.95693287,1,,
791,8/15/2019,8/15/2019,0,1,-0.006423611,0,,
792,8/20/2019,8/20/2019,538.1007325,3,0.648680556,1,,
793,8/10/2019,8/10/2019,0,1,-0.07474537,0,,
794,8/22/2019,8/22/2019,276.3123927,2,0.519201389,1,,
795,8/8/2019,8/9/2019,666.8900165,3,0.78775463,1,,
796,8/22/2019,8/22/2019,0,1,-0.034282407,0,,
797,8/25/2019,8/26/2019,572.8428046,4,1.080150463,1,,
798,8/5/2019,8/6/2019,997.3359643,6,1.131423611,1,,
799,8/24/2019,8/26/2019,969.7097919,5,1.638425926,1,,
800,8/6/2019,8/8/2019,1114.618251,6,2.715729167,1,,
801,8/6/2019,8/8/2019,912.4899003,4,2.721712963,1,,
802,8/21/2019,8/21/2019,0,1,-0.3075,0,,
803,8/14/2019,8/15/2019,176.1315296,2,0.19224537,1,,
804,8/12/2019,8/12/2019,190.8505761,2,0.191006944,1,,
805,8/17/2019,8/18/2019,1030.564583,6,1.429953704,1,,
806,8/13/2019,8/14/2019,1292.199245,6,1.945648148,1,,
807,8/14/2019,8/16/2019,1219.936347,6,1.775393519,1,,
808,8/10/2019,8/11/2019,450.675598,3,1.110590278,1,,
809,8/2/2019,8/13/2019,348.5066215,4,11.18957176,1,,
810,8/19/2019,8/18/2019,0,1,-0.240844907,0,,
811,8/24/2019,8/25/2019,339.1747617,3,1.045833333,1,,
812,8/21/2019,8/23/2019,856.2955813,5,2.020335648,1,,
813,8/9/2019,8/13/2019,968.6502432,5,4.557604167,1,,
814,8/13/2019,8/17/2019,1411.25955,6,3.248645833,1,,
815,8/5/2019,8/6/2019,756.0441577,4,1.010960648,1,,
816,8/5/2019,8/6/2019,852.0552801,5,1.624155093,1,,
817,8/7/2019,8/8/2019,513.4367391,3,0.941469907,1,,
818,8/13/2019,8/14/2019,1042.905856,6,1.40375,1,,
819,8/13/2019,8/14/2019,639.7395193,3,0.76712963,1,,
820,8/21/2019,8/23/2019,828.1464456,5,1.597337963,1,,
821,8/12/2019,8/16/2019,1610.270473,7,3.456111111,1,,
822,8/18/2019,8/19/2019,799.296453,5,1.153935185,1,,
823,8/20/2019,8/21/2019,991.0296214,6,1.408958333,1,,
824,8/22/2019,8/23/2019,674.6856498,4,1.375960648,1,,
825,8/11/2019,8/14/2019,1345.420973,6,2.706296296,1,,
826,8/6/2019,8/8/2019,786.1463359,5,1.929490741,1,,
827,8/21/2019,8/22/2019,1150.190325,5,1.456863426,1,,
