id,trip_code,vehicle_number,vehicle_type,arrival_timestamp,departure_timestamp,client_id,ps_seq,1,2,3,4,5,6,7,8,9,10,11,12,ps_count,ps_count_for hist,placement_location,destination_location,Revisit Pitstops,Origin_PS,Destination_PS,arrival_time,departure_time,arrival_date,departure_date,lead time days
4847,GAUP1-DVGC1,1680,TYPE_32,1563964160316,1563239928000,511,BKSP1-NJPP1-BPCP1-CCUP1-BHCP1-BAMP1-VTZP1-VGAP1-VGAP1-KRNP1-GTYP1-CTAP1,BKSP1,NJPP1,BPCP1,CCUP1,BHCP1,BAMP1,VTZP1,VGAP1,,,,,8,7,wh9jn,tdtfr,FALSE,65,14,7/24/19,7/16/19,7/24/19,7/16/19,8.333333333
6457,CCUP1-VAPP1,600,TYPE_32,1562434420000,1561705802621,446,KDJP1-SBPP1-RPRP1-NAGP1-MLGP1-AWBP1,KDJP1,SBPP1,RPRP1,NAGP1,MLGP1,AWBP1,,,,,,,6,5,tgytv,teeu5,FALSE,41,27,7/6/19,6/28/19,7/6/19,6/28/19,8.333333333
6833,TPJC1-GZBC1-DELP1,684,TYPE_32,1562654543499,1561931431647,1853,KRIP1-CTAP1-SSEP1-AWBP1-DHIP1-IDRP1-JHSP1-AGRP1,KRIP1,CTAP1,SSEP1,AWBP1,DHIP1,IDRP1,JHSP1,AGRP1,,,,,8,7,t9zu4,ttn95,FALSE,2,55,7/9/19,6/30/19,7/9/19,6/30/19,8.333333333
3214,AMBP1-MAAP1,905,TYPE_32,1562869366000,1562146143465,446,DELP1-AGRP2-JHSP1-NURP1-NAGP1-ADBP1-TPNP1-PGRP1-GDRP1,DELP1,AGRP2,JHSP1,NURP1,NAGP1,ADBP1,TPNP1,PGRP1,GDRP1,,,,9,8,ttqt0,tf2cg,FALSE,60,8,7/11/19,7/3/19,7/11/19,7/3/19,8.333333333
9896,NAGP1-DELP1,2779,TYPE_32,1562791200000,1562074576000,1712,NURP1-JHSP1-AGRP2-DELP1,NURP1,JHSP1,AGRP2,DELP1,,,,,,,,,4,3,tg8hc,tsyq8,FALSE,37,60,7/10/19,7/2/19,7/10/19,7/2/19,8.333333333
2502,HYDP1-MZUP1,1671,TYPE_32,1565277929222,1564574116000,446,TPNP1-ADBP1-NAGP1-VNSP1-VNSP1-GKPP1,TPNP1,ADBP1,NAGP1,VNSP1,,,,,,,,,4,3,tepfc,tuutt,FALSE,19,48,8/8/19,7/31/19,8/8/19,7/31/19,8.217592593
8213,CCUP1-STVP1,2509,TYPE_32,1562637524142,1561927381766,446,KDJP1-SBPP1-RPRP1-NAGP1-MLGP1-AWBP1,KDJP1,SBPP1,RPRP1,NAGP1,MLGP1,AWBP1,,,,,,,6,5,tung4,tegbf,FALSE,41,27,7/9/19,6/30/19,7/9/19,6/30/19,8.217592593
6929,BLSP1-VAPC1-BDQP1,1913,TYPE_32,1560981036920,1560277633000,241,KDJP1-SBPP1-RPRP1-NAGP1-MLGP1-AWBP1-VAPP1,KDJP1,SBPP1,RPRP1,NAGP1,MLGP1,AWBP1,VAPP1,,,,,,7,6,tgvdr,teunf,FALSE,41,32,6/19/19,6/11/19,6/19/19,6/11/19,8.101851852
593,CJPC1-BLRC1-DVGC1-BOMP1,837,TYPE_32,1565677579000,1564981480000,1667,KRIP1-CTAP1-BGMP1-STRP1,KRIP1,CTAP1,BGMP1,STRP1,,,,,,,,,4,3,t9yyf,tekn0,FALSE,2,22,8/13/19,8/5/19,8/13/19,8/5/19,8.101851852
8860,PGHP1-COKC1,702,TYPE_32,1561816021469,1561122751000,1455,PGHP1-SYNP1-JHSP1-NURP1-NAGP1-ADBP1-TPNP1-KRNP1-BAGP1-SXVP1,PGHP1,SYNP1,JHSP1,NURP1,NAGP1,ADBP1,TPNP1,KRNP1,BAGP1,SXVP1,,,10,9,tv0tj,t9y31,FALSE,62,1,6/29/19,6/21/19,6/29/19,6/21/19,8.101851852
2934,BLRP1-GAUP1,1145,TYPE_32,1563967619000,1563282138000,25,MULP1-GDRP1-VGAP1-VTZP1-BAMP1-BHCP1-CCUP1-BPCP1-NJPP1-BKSP1,MULP1,GDRP1,VGAP1,VTZP1,BAMP1,BHCP1,CCUP1,BPCP1,NJPP1,BKSP1,,,10,9,tdr4c,wh9h2,FALSE,4,65,7/24/19,7/16/19,7/24/19,7/16/19,7.986111111
8758,HYDP2-MZUP1,544,TYPE_32,1560621759000,1559925600000,446,SYNP1-AGRP1-KNUP1-GKPP1,SYNP1,AGRP1,KNUP1,GKPP1,,,,,,,,,4,3,tepg4,tuu36,FALSE,53,57,6/15/19,6/7/19,6/15/19,6/7/19,7.986111111
766,DELP3-BLRP2,1021,TYPE_32,1566158639000,1565467343835,446,AGRP2-JHSP1-NURP1-NAGP1-ADBP1-TPNP1-GTYP1,AGRP2,JHSP1,NURP1,NAGP1,ADBP1,TPNP1,GTYP1,,,,,,7,6,ttnge,tdr1s,FALSE,56,10,8/18/19,8/10/19,8/18/19,8/10/19,7.986111111
813,DELP1-CCUP1,1069,TYPE_32,1565970946786,1565278601922,1087,PGHP1-KNUP1-VNSP1-AUBP1-DBDP1,PGHP1,KNUP1,VNSP1,AUBP1,DBDP1,,,,,,,,5,4,ttqgq,tunbg,FALSE,62,51,8/16/19,8/8/19,8/16/19,8/8/19,7.986111111
4650,SXVP1-GAUP1,2413,TYPE_32,1563035016938,1562345217000,227,SXVP1-MAAP1-GDRP1-VGAP1-VTZP1-BAMP1-BHCP1-CCUP1-BPCP1-NJPP1-BKSP1,SXVP1,MAAP1,GDRP1,VGAP1,VTZP1,BAMP1,BHCP1,CCUP1,BPCP1,NJPP1,BKSP1,,11,10,tdp1q,wh9k8,FALSE,1,65,7/13/19,7/5/19,7/13/19,7/5/19,7.986111111
6391,VGAP1-SBPP1,540,TYPE_32,1562524567000,1561829859000,25,VTZP1-VTZP1-BAMP1,VTZP1,,,,,,,,,,,,1,0,tfchg,tggdm,FALSE,24,24,7/7/19,6/29/19,7/7/19,6/29/19,7.986111111
8279,PGHP1-HYDC1-VGAP1,1259,TYPE_32,1560489054000,1559798056000,1687,PGHP1-AGRP2-JHSP1-NURP1-NAGP1-ADBP1-TPNP1,PGHP1,AGRP2,JHSP1,NURP1,NAGP1,ADBP1,TPNP1,,,,,,7,6,tv0kz,tfcmu,FALSE,62,19,6/14/19,6/6/19,6/14/19,6/6/19,7.986111111
7855,VGAP1-BLRP1,1817,TYPE_32,1562576424510,1561898831000,877,VGAP1-GDRP1-MULP1-GDRP1-MULP1-GDRP1-MULP1-BLRP2,VGAP1,GDRP1,MULP1,GDRP1,MULP1,GDRP1,MULP1,BLRP2,,,,,8,7,tg1kx,tdr4w,TRUE,14,3,7/8/19,6/30/19,7/8/19,6/30/19,7.87037037
9241,GAUP1-HYDP1,2411,TYPE_32,1560883975000,1560204539000,50,BKSP1-NJPP1-BPCP1-CCUP1-BHCP1-BAMP1-VTZP1-SATP1,BKSP1,NJPP1,BPCP1,CCUP1,BHCP1,BAMP1,VTZP1,SATP1,,,,,8,7,wh9jm,tepfs,FALSE,65,20,6/18/19,6/10/19,6/18/19,6/10/19,7.87037037
2006,KNUP1-BOMC1-PNQP1,1970,TYPE_22,1565925375000,1565249417000,1734,JHSP1-IDRP1-DHIP1-PNQP1,JHSP1,IDRP1,DHIP1,PNQP1,,,,,,,,,4,3,tu8yj,tek95,FALSE,45,26,8/16/19,8/8/19,8/16/19,8/8/19,7.87037037
3049,KNUP1-PNQP1,2315,TYPE_32,1563712949435,1563033169393,31,JHSP1-IDRP1-DHIP1,JHSP1,IDRP1,DHIP1,,,,,,,,,,3,2,tu9re,tek9b,FALSE,45,31,7/21/19,7/13/19,7/21/19,7/13/19,7.87037037
7728,BLRP1-CCUP1,356,TYPE_32,1562500168948,1561828701000,1902,MULP1-GDRP1-VGAP1-VTZP1-BAMP1-BHCP1,MULP1,GDRP1,VGAP1,VTZP1,BAMP1,BHCP1,,,,,,,6,5,tdr1q,tgyxu,FALSE,4,42,7/7/19,6/29/19,7/7/19,6/29/19,7.75462963
7804,KNUP1-VGAP1,1193,TYPE_32,1560327547000,1559658440000,25,JHSP1-NURP1-NAGP1-ADBP1-TPNP1-VGAP1,JHSP1,NURP1,NAGP1,ADBP1,TPNP1,VGAP1,,,,,,,6,5,tu9k9,tfcmv,FALSE,45,14,6/12/19,6/4/19,6/12/19,6/4/19,7.75462963
2393,CCUP1-PNQP1,1750,TYPE_32,1565709807000,1565038878000,642,KDJP1-SBPP1-RPRP1-NAGP1-MLGP1-AWBP1-AWBP1,KDJP1,SBPP1,RPRP1,NAGP1,MLGP1,AWBP1,,,,,,,6,5,tuncg,tekdq,FALSE,41,27,8/13/19,8/5/19,8/13/19,8/5/19,7.75462963
2895,GAUP1-BLRP1,49,TYPE_32,1563407126731,1562743829000,50,BKSP1-NJPP1-BPCP1-CCUP1-BHCP1-BAMP1-VTZP1-VGAP1-GDRP1-MULP1,BKSP1,NJPP1,BPCP1,CCUP1,BHCP1,BAMP1,VTZP1,VGAP1,GDRP1,MULP1,,,10,9,wh9hy,tdr1j,FALSE,65,4,7/18/19,7/10/19,7/18/19,7/10/19,7.75462963
3201,KNUP1-PNQP1,2104,TYPE_32,1563008573000,1562335911000,31,JHSP1-IDRP1-DHIP1-PNQP1-BGMP1-BGMP1,JHSP1,IDRP1,DHIP1,PNQP1,BGMP1,,,,,,,,5,4,tu9re,tek9b,FALSE,45,15,7/13/19,7/5/19,7/13/19,7/5/19,7.75462963
7146,TPJC1-GZBC1-DELP1,2369,TYPE_32,1562603548255,1561931330472,1853,KRIP1-CTAP1-SSEP1-AWBP1-DHIP1-IDRP1-JHSP1-AGRP1,KRIP1,CTAP1,SSEP1,AWBP1,DHIP1,IDRP1,JHSP1,AGRP1,,,,,8,7,t9zu4,ttn95,FALSE,2,55,7/8/19,6/30/19,7/8/19,6/30/19,7.75462963
7406,CCUP1-BOMP1,2022,TYPE_32,1562520900000,1561849320000,446,KDJP1-SBPP1-RPRP1-NAGP1-MLGP1-AWBP1,KDJP1,SBPP1,RPRP1,NAGP1,MLGP1,AWBP1,,,,,,,6,5,tundp,te7ug,FALSE,41,27,7/7/19,6/29/19,7/7/19,6/29/19,7.75462963
1742,MAAP1-CCUP1,1819,TYPE_32,1566215674352,1565548207000,715,MAAP1-MAAP1-GDRP1-VGAP1-VTZP1-BAMP1-BHCP1,MAAP1,,,,,,,,,,,,1,0,tf348,tunb7,FALSE,7,7,8/19/19,8/11/19,8/19/19,8/11/19,7.75462963
1822,BLRP1-BOMP1,1344,TYPE_32,1565678501816,1565011260000,1,CTAP1-BGMP1-STRP1,CTAP1,BGMP1,STRP1,,,,,,,,,,3,2,tdr28,tekjb,FALSE,9,22,8/13/19,8/5/19,8/13/19,8/5/19,7.75462963
9077,PGHP1-HYDC1-VGAP1,216,TYPE_32,1560824924000,1560149575000,1687,AGRP2-JHSP1-NURP1-NAGP1-ADBP1-TPNP1,AGRP2,JHSP1,NURP1,NAGP1,ADBP1,TPNP1,,,,,,,6,5,tv0mj,tfcmu,FALSE,56,19,6/18/19,6/10/19,6/18/19,6/10/19,7.75462963
8588,GZBC1-DELP1,1819,TYPE_32,1562047800000,1561393800000,393,DELP1,DELP1,,,,,,,,,,,,1,0,ttp54,ttn8u,FALSE,60,60,7/2/19,6/24/19,7/2/19,6/24/19,7.638888889
4471,GAUP1-VAPP1,673,TYPE_32,1563515857505,1562861114018,446,BKSP1-NJPP1-MZUP1-NJPP1-MZUP1-GKPP1-KNUP1-JHSP1-IDRP1-DHIP1,BKSP1,NJPP1,MZUP1,NJPP1,MZUP1,GKPP1,KNUP1,JHSP1,IDRP1,DHIP1,,,10,9,wh9hx,teefc,TRUE,65,31,7/19/19,7/11/19,7/19/19,7/11/19,7.638888889
5068,CCUP1-PNQP1,1234,TYPE_32,1563198285978,1562538464000,642,KDJP1-SBPP1-RPRP1-NAGP1-MLGP1-AWBP1,KDJP1,SBPP1,RPRP1,NAGP1,MLGP1,AWBP1,,,,,,,6,5,tuncg,tekf0,FALSE,41,27,7/15/19,7/7/19,7/15/19,7/7/19,7.638888889
6509,IDRP1-GAUP1,1237,TYPE_32,1561591767000,1560930761000,641,IDRP1-JHSP1-KNUP1-GKPP1-MZUP1-NJPP1-BKSP1,IDRP1,JHSP1,KNUP1,GKPP1,MZUP1,NJPP1,BKSP1,,,,,,7,6,tsj8x,wh9jn,FALSE,36,65,6/26/19,6/19/19,6/26/19,6/19/19,7.638888889
9027,DELP1-IDRC1-BLRP1,1160,TYPE_32,1561893187280,1561234536000,446,DELP1-JAIP1-CORP1-IDRP1-DHIP1-AWBP1-SSEP1-CTAP1,DELP1,JAIP1,CORP1,IDRP1,DHIP1,AWBP1,SSEP1,CTAP1,,,,,8,7,ttnfj,tdr48,FALSE,60,9,6/30/19,6/22/19,6/30/19,6/22/19,7.638888889
6224,PNQP1-DELP1,2688,TYPE_32,1564555503378,1563906374000,516,PNQP1-DHIP1-IDRP1-CORP1-JAIP1-DELP3-DELP3,PNQP1,DHIP1,IDRP1,CORP1,JAIP1,DELP3,,,,,,,6,5,tekc2,ttngg,FALSE,26,61,7/31/19,7/23/19,7/31/19,7/23/19,7.523148148
6470,BOMP1-MAAP1,577,TYPE_32,1562523840000,1561870726000,1345,BOMP1-STRP1-BGMP1-CTAP1-KRIP1,BOMP1,STRP1,BGMP1,CTAP1,KRIP1,,,,,,,,5,4,te7uz,tf341,FALSE,29,2,7/7/19,6/30/19,7/7/19,6/30/19,7.523148148
7185,COKC1-DELP1,1647,TYPE_32,1561689874160,1561048743800,23,SXVP1-BAGP1-KRNP1-TPNP1-ADBP1-NAGP1-NURP1-JHSP1-AGRP2-DELP1,SXVP1,BAGP1,KRNP1,TPNP1,ADBP1,NAGP1,NURP1,JHSP1,AGRP2,DELP1,,,10,9,t9y6b,ttn8w,FALSE,1,60,6/28/19,6/20/19,6/28/19,6/20/19,7.407407407
2982,SXVP1-DELC1,2236,TYPE_32,1564165228000,1563530790000,227,SXVP1-BAGP1-KRNP1-TPNP1-ADBP1-NAGP1-NURP1-JHSP1-AGRP2,SXVP1,BAGP1,KRNP1,TPNP1,ADBP1,NAGP1,NURP1,JHSP1,AGRP2,,,,9,8,tdp1q,ttp54,FALSE,1,56,7/26/19,7/19/19,7/26/19,7/19/19,7.407407407
4122,CCUP1-DMNC1,2497,TYPE_32,1563674404000,1563027735000,446,KDJP1-SBPP1-RPRP1-NAGP1-MLGP1-AWBP1,KDJP1,SBPP1,RPRP1,NAGP1,MLGP1,AWBP1,,,,,,,6,5,tgytw,teeu1,FALSE,41,27,7/21/19,7/13/19,7/21/19,7/13/19,7.407407407
6722,AMBP1-SXVP1,1231,TYPE_32,1560257135255,1559616319000,25,AMBP1-DELP1-SYNP1-JHSP1-NURP1-NAGP1-ADBP1-TPNP1-KRNP1-BAGP1-BAGP1-SXVP1,AMBP1,DELP1,SYNP1,JHSP1,NURP1,NAGP1,ADBP1,TPNP1,KRNP1,BAGP1,,,10,9,tttdf,t9zvh,FALSE,64,6,6/11/19,6/4/19,6/11/19,6/4/19,7.407407407
9152,CCUP1-BBIC1-HYDC1-PNQP1,2594,TYPE_32,1560676605129,1560039628000,84,BHCP1-BAMP1-VTZP1-SATP1-HYDP2-SSEP1,BHCP1,BAMP1,VTZP1,SATP1,HYDP2,SSEP1,,,,,,,6,5,tun8x,tekd2,FALSE,42,21,6/16/19,6/9/19,6/16/19,6/9/19,7.407407407
4095,DELP1-COKC1,1457,TYPE_32,1565263115516,1564624900151,25,SYNP1-JHSP1-NURP1-NAGP1-ADBP1-TPNP1-KRNP1-BAGP1-BAGP1-SXVP1,SYNP1,JHSP1,NURP1,NAGP1,ADBP1,TPNP1,KRNP1,BAGP1,,,,,8,7,ttnsj,t9vzr,FALSE,53,6,8/8/19,8/1/19,8/8/19,8/1/19,7.407407407
4259,SXVP1-VAPP1,2322,TYPE_32,1565219158538,1564576203000,446,SXVP1-KRIP1-CTAP1-BGMP1-STRP1-PNQP1,SXVP1,KRIP1,CTAP1,BGMP1,STRP1,PNQP1,,,,,,,6,5,t9y0x,tee9y,FALSE,1,26,8/7/19,7/31/19,8/7/19,7/31/19,7.407407407
3393,PNQP1-GAUP1,1744,TYPE_32,1562802401000,1562172179000,1245,DHIP1-IDRP1-JHSP1-KNUP1-GKPP1-MZUP1-NJPP1-BKSP1,DHIP1,IDRP1,JHSP1,KNUP1,GKPP1,MZUP1,NJPP1,BKSP1,,,,,8,7,tek3t,wh9hw,FALSE,31,65,7/10/19,7/3/19,7/10/19,7/3/19,7.291666667
8080,TPNP1-BHCP1,150,TYPE_32,1561681258697,1561047408426,446,SATP1-VTZP1-BAMP1,SATP1,VTZP1,BAMP1,,,,,,,,,,3,2,tg05h,tgthd,FALSE,20,33,6/28/19,6/20/19,6/28/19,6/20/19,7.291666667
8526,BLSP1-BOMP1,585,TYPE_32,1562459898000,1561831219231,446,KDJP1-SBPP1-RPRP1-NAGP1-MLGP1-AWBP1,KDJP1,SBPP1,RPRP1,NAGP1,MLGP1,AWBP1,,,,,,,6,5,tgvf9,te7v4,FALSE,41,27,7/7/19,6/29/19,7/7/19,6/29/19,7.291666667
94,HYDP1-BOMP1,162,TYPE_32,1566646200000,1566021484543,150,HYDP2-SSEP1-PNQP1-BOMP1,HYDP2,SSEP1,PNQP1,BOMP1,,,,,,,,,4,3,tepff,te7u6,FALSE,17,29,8/24/19,8/17/19,8/24/19,8/17/19,7.291666667
10004,CCUP1-VAPP1,763,TYPE_32,1561965858997,1561340357469,446,KDJP1-SBPP1-RPRP1-NAGP1-MLGP1-AWBP1,KDJP1,SBPP1,RPRP1,NAGP1,MLGP1,AWBP1,,,,,,,6,5,tgyts,teegm,FALSE,41,27,7/1/19,6/24/19,7/1/19,6/24/19,7.291666667
3508,CCUP1-BOMP1,1262,TYPE_32,1562979087114,1562351437000,446,CCUP1-KDJP1-SBPP1-RPRP1-NAGP1-MLGP1-AWBP1,CCUP1,KDJP1,SBPP1,RPRP1,NAGP1,MLGP1,AWBP1,,,,,,7,6,tundp,te7ug,FALSE,52,27,7/13/19,7/5/19,7/13/19,7/5/19,7.291666667
8077,BLSP1-BDDC1,2771,TYPE_32,1561861231149,1561231051000,241,IXWP1-AUBP1-VNSP1-KNUP1-AGRP1-DELP1-AMBP1,IXWP1,AUBP1,VNSP1,KNUP1,AGRP1,DELP1,AMBP1,,,,,,7,6,tgvdr,ttw85,FALSE,46,64,6/30/19,6/22/19,6/30/19,6/22/19,7.291666667
8897,AMBP1-NJPC1-GAUP1,2285,TYPE_32,1561593010000,1560955203000,46,AMBP1-DELP1-AGRP1-KNUP1-GKPP1-MZUP1-NJPP1-BKSP1,AMBP1,DELP1,AGRP1,KNUP1,GKPP1,MZUP1,NJPP1,BKSP1,,,,,8,7,ttqty,wh9hx,FALSE,64,65,6/26/19,6/19/19,6/26/19,6/19/19,7.291666667
9522,TPNP1-MZUP1,419,TYPE_32,1560471952130,1559843192000,446,ADBP1-NAGP1-NURP1-JHSP1-KNUP1-KNUP1-GKPP1,ADBP1,NAGP1,NURP1,JHSP1,KNUP1,,,,,,,,5,4,tg057,tuu3d,FALSE,25,50,6/13/19,6/6/19,6/13/19,6/6/19,7.291666667
137,AMDP1-BLRP2,224,TYPE_32,1565717479348,1565104470924,1861,BDQP1-VAPP1-BOMP1-PNQP1-SSEP1-CTAP1,BDQP1,VAPP1,BOMP1,PNQP1,SSEP1,CTAP1,,,,,,,6,5,ts5s0,tdr27,FALSE,39,9,8/13/19,8/6/19,8/13/19,8/6/19,7.175925926
693,SXVP1-VTZP1,952,TYPE_32,1566870489433,1566249678000,25,SXVP1-MAAP1-GDRP1-VGAP1-VTZP1,SXVP1,MAAP1,GDRP1,VGAP1,VTZP1,,,,,,,,5,4,t9zu7,tg5jj,FALSE,1,24,8/27/19,8/19/19,8/27/19,8/19/19,7.175925926
1345,BBIC1-DELP1,1541,TYPE_32,1566074702000,1565449627000,1694,SBPP1-RPRP1-NURP1-JHSP1-AGRP2-DELP3,SBPP1,RPRP1,NURP1,JHSP1,AGRP2,DELP3,,,,,,,6,5,tgsfu,ttnfh,FALSE,38,61,8/17/19,8/10/19,8/17/19,8/10/19,7.175925926
2795,JAIP1-BOMP1,2077,TYPE_32,1565200607000,1564579920000,31,IDRP1-DHIP1,IDRP1,DHIP1,,,,,,,,,,,2,1,tstb9,tek4g,FALSE,36,31,8/7/19,7/31/19,8/7/19,7/31/19,7.175925926
3412,RPRP1-MYQC1,1521,TYPE_32,1563523657407,1562904051114,446,NAGP1-ADBP1-TPNP1-KRNP1-BAGP1-BAGP1,NAGP1,ADBP1,TPNP1,KRNP1,BAGP1,,,,,,,,5,4,tg9xg,tdnqr,FALSE,30,6,7/19/19,7/12/19,7/19/19,7/12/19,7.175925926
5434,BOMP1-DELP1,1903,TYPE_32,1564482340000,1563860361000,1554,VAPP1-BDQP1-KHRP1-BHLP1-JAIP1-DELP1,VAPP1,BDQP1,KHRP1,BHLP1,JAIP1,DELP1,,,,,,,6,5,tekh8,ttp44,FALSE,32,60,7/30/19,7/23/19,7/30/19,7/23/19,7.175925926
7630,BGMP1-CCUP1,240,TYPE_32,1562515494440,1561900057000,446,NPWP1-SSEP1-HYDP2-SATP1-VTZP1-BAMP1-BHCP1,NPWP1,SSEP1,HYDP2,SATP1,VTZP1,BAMP1,BHCP1,,,,,,7,6,tdu8g,tunb6,FALSE,18,42,7/7/19,6/30/19,7/7/19,6/30/19,7.175925926
8855,DELP1-RPRP1,1952,TYPE_32,1561196878900,1560581396309,1867,AGRP2-JHSP1-NURP1-RPRP1,AGRP2,JHSP1,NURP1,RPRP1,,,,,,,,,4,3,ttn86,tg67c,FALSE,56,34,6/22/19,6/15/19,6/22/19,6/15/19,7.175925926
8960,CCUP1-STVP1,1489,TYPE_32,1560304283568,1559677103000,446,KDJP1-SBPP1-RPRP1-NAGP1-MLGP1-AWBP1-STVP1-BDQP1-STVP1,KDJP1,SBPP1,RPRP1,NAGP1,MLGP1,AWBP1,STVP1,BDQP1,STVP1,,,,9,8,tundp,tegb3,TRUE,41,35,6/12/19,6/4/19,6/12/19,6/4/19,7.175925926
9315,CCUP1-STVP1,2220,TYPE_32,1560623266000,1559999962000,446,CCUP1-KDJP1-SBPP1-RPRP1-NAGP1-MLGP1-AWBP1,CCUP1,KDJP1,SBPP1,RPRP1,NAGP1,MLGP1,AWBP1,,,,,,7,6,tundp,tegb3,FALSE,52,27,6/15/19,6/8/19,6/15/19,6/8/19,7.175925926
4010,GAUP1-VAPP1,944,TYPE_32,1563736535829,1563119315434,446,BKSP1-NJPP1-MZUP1-GKPP1-KNUP1-JHSP1-IDRP1-DHIP1,BKSP1,NJPP1,MZUP1,GKPP1,KNUP1,JHSP1,IDRP1,DHIP1,,,,,8,7,wh9k8,teefc,FALSE,65,31,7/21/19,7/14/19,7/21/19,7/14/19,7.175925926
8391,BLSP1-GOIC1,2101,TYPE_32,1560195143000,1559583511000,241,BAMP1-VTZP1-SATP1-HYDP2-SSEP1-NPWP1,BAMP1,VTZP1,SATP1,HYDP2,SSEP1,NPWP1,,,,,,,6,5,tgvdr,tdu2x,FALSE,33,18,6/10/19,6/3/19,6/10/19,6/3/19,7.175925926
3166,HYDP2-BGMP1,1738,TYPE_32,1563779395892,1563168951000,446,HYDP2-SSEP1-NPWP1,HYDP2,SSEP1,NPWP1,,,,,,,,,,3,2,tepec,tdsxe,FALSE,17,18,7/22/19,7/15/19,7/22/19,7/15/19,7.060185185
4245,CCUP1-VAPP1,1776,TYPE_32,1562972466617,1562363480000,446,KDJP1-SBPP1-RPRP1-NAGP1-MLGP1-AWBP1,KDJP1,SBPP1,RPRP1,NAGP1,MLGP1,AWBP1,,,,,,,6,5,tgytv,teeu5,FALSE,41,27,7/12/19,7/5/19,7/12/19,7/5/19,7.060185185
8122,SXVP1-DELP3,120,TYPE_32,1561917600000,1561310071252,446,SXVP1-BAGP1-KRNP1-TPNP1-ADBP1-NAGP1-NURP1-JHSP1-AGRP2,SXVP1,BAGP1,KRNP1,TPNP1,ADBP1,NAGP1,NURP1,JHSP1,AGRP2,,,,9,8,t9yjt,ttngn,FALSE,1,56,6/30/19,6/23/19,6/30/19,6/23/19,7.060185185
338,BOMP1-NLRC1,505,TYPE_32,1566878070000,1566270331000,1345,PNQP1-SSEP1-HYDP2-PGRP1,PNQP1,SSEP1,HYDP2,PGRP1,,,,,,,,,4,3,te7ux,tf8g7,FALSE,26,13,8/27/19,8/20/19,8/27/19,8/20/19,7.060185185
1910,MAAP1-AMDP1,1908,TYPE_32,1566073634155,1565463778000,715,MAAP1-GDRP1-PGRP1-TPNP1-NDCP1-AWBP1-STVP1-AMDP1,MAAP1,GDRP1,PGRP1,TPNP1,NDCP1,AWBP1,STVP1,AMDP1,,,,,8,7,tf348,ts19f,FALSE,7,40,8/17/19,8/10/19,8/17/19,8/10/19,7.060185185
3954,MZUP1-BGMP1,1126,TYPE_32,1562665827535,1562064384000,446,GKPP1-KNUP1-JHSP1-IDRP1-DHIP1-PNQP1-BGMP1,GKPP1,KNUP1,JHSP1,IDRP1,DHIP1,PNQP1,BGMP1,,,,,,7,6,tut7d,tdv97,FALSE,57,15,7/9/19,7/2/19,7/9/19,7/2/19,7.060185185
4229,BOMP1-CCUP1,722,TYPE_32,1565135825000,1564534498000,1615,AWBP1-MLGP1-NAGP1-RPRP1-SBPP1-KDJP1,AWBP1,MLGP1,NAGP1,RPRP1,SBPP1,KDJP1,,,,,,,6,5,tes3t,tun8q,FALSE,27,41,8/7/19,7/30/19,8/7/19,7/30/19,7.060185185
7092,VTZP1-AMDP1,1245,TYPE_32,1562261437000,1561651305000,1026,VTZP1-SATP1-HYDP2-SSEP1-PNQP1-VAPP1-BDQP1,VTZP1,SATP1,HYDP2,SSEP1,PNQP1,VAPP1,BDQP1,,,,,,7,6,tg5hu,ts56u,FALSE,24,39,7/4/19,6/27/19,7/4/19,6/27/19,7.060185185
8781,DELP1-COKC1,2592,TYPE_32,1560368997925,1559755162000,26,AGRP2-JHSP1-NURP1-NAGP1-ADBP1-TPNP1-KRNP1-BAGP1-SXVP1,AGRP2,JHSP1,NURP1,NAGP1,ADBP1,TPNP1,KRNP1,BAGP1,SXVP1,,,,9,8,tsys2,t9y38,FALSE,56,1,6/12/19,6/5/19,6/12/19,6/5/19,7.060185185
9388,PNQP1-CCUP1,2246,TYPE_32,1562612492026,1561998014991,1556,AWBP1-MLGP1-NAGP1-RPRP1-SBPP1-KDJP1-CCUP1,AWBP1,MLGP1,NAGP1,RPRP1,SBPP1,KDJP1,CCUP1,,,,,,7,6,tek93,tuqwj,FALSE,27,52,7/8/19,7/1/19,7/8/19,7/1/19,7.060185185
6516,CCUP1-DMNC1,499,TYPE_32,1562502346393,1561899760000,446,CCUP1-KDJP1-SBPP1-RPRP1-NAGP1-MLGP1-AWBP1,CCUP1,KDJP1,SBPP1,RPRP1,NAGP1,MLGP1,AWBP1,,,,,,7,6,tgytv,teeu1,FALSE,52,27,7/7/19,6/30/19,7/7/19,6/30/19,6.944444444
6797,NJPP1-AWBP1,2046,TYPE_32,1561646791000,1561047081895,446,NJPP1-BPCP1-CCUP1-KDJP1-SBPP1-RPRP1-NAGP1-MLGP1,NJPP1,BPCP1,CCUP1,KDJP1,SBPP1,RPRP1,NAGP1,MLGP1,,,,,8,7,tuyb4,tet94,FALSE,63,28,6/27/19,6/20/19,6/27/19,6/20/19,6.944444444
