X.SXVP1.,X.SXVP1..1,X0,startloc,endloc,,
MAAP1,BHLP1,1485.064576,7,47,7_47,1485.064576
MAAP1,VNSP1,1390.90309,7,48,7_48,1390.90309
MAAP1,AUBP1,1374.724376,7,49,7_49,1374.724376
MAAP1,KNUP1,1468.108529,7,50,7_50,1468.108529
MAAP1,DBDP1,1371.615613,7,51,7_51,1371.615613
MAAP1,CCUP1,1363.404812,7,52,7_52,1363.404812
MAAP1,SYNP1,1567.63223,7,53,7_53,1567.63223
MAAP1,JAIP1,1605.668416,7,54,7_54,1605.668416
MAAP1,AGRP1,1588.679843,7,55,7_55,1588.679843
MAAP1,AGRP2,1603.49772,7,56,7_56,1603.49772
MAAP1,GKPP1,1554.938972,7,57,7_57,1554.938972
MAAP1,BPCP1,1488.966196,7,58,7_58,1488.966196
MAAP1,MZUP1,1559.944378,7,59,7_59,1559.944378
MAAP1,DELP1,1726.858493,7,60,7_60,1726.858493
MAAP1,DELP3,1778.492408,7,61,7_61,1778.492408
MAAP1,PGHP1,1762.32837,7,62,7_62,1762.32837
MAAP1,NJPP1,1742.498385,7,63,7_63,1742.498385
MAAP1,AMBP1,1942.658671,7,64,7_64,1942.658671
MAAP1,BKSP1,1783.092699,7,65,7_65,1783.092699
MAAP1,GAUP1,1907.202755,7,66,7_66,1907.202755
GDRP1,SXVP1,332.583665,8,1,8_1,332.583665
GDRP1,KRIP1,252.4588071,8,2,8_2,252.4588071
GDRP1,BLRP2,267.4645975,8,3,8_3,267.4645975
GDRP1,MULP1,179.6379295,8,4,8_4,179.6379295
GDRP1,BLRP1,295.9928186,8,5,8_5,295.9928186
GDRP1,BAGP1,226.5525846,8,6,8_6,226.5525846
GDRP1,MAAP1,120.8282938,8,7,8_7,120.8282938
GDRP1,GDRP1,0,8,8,8_8,0
GDRP1,CTAP1,379.7042772,8,9,8_9,379.7042772
GDRP1,GTYP1,262.3985926,8,10,8_10,262.3985926
GDRP1,KRNP1,282.1471028,8,11,8_11,282.1471028
GDRP1,HBXP1,532.366162,8,12,8_12,532.366162
GDRP1,PGRP1,259.3275339,8,13,8_13,259.3275339
GDRP1,VGAP1,271.4091971,8,14,8_14,271.4091971
GDRP1,BGMP1,602.7734759,8,15,8_15,602.7734759
GDRP1,HYDP1,382.1255733,8,16,8_16,382.1255733
GDRP1,HYDP2,421.4047907,8,17,8_17,421.4047907
GDRP1,NPWP1,652.4550702,8,18,8_18,652.4550702
GDRP1,TPNP1,442.2151106,8,19,8_19,442.2151106
GDRP1,SATP1,359.1753016,8,20,8_20,359.1753016
GDRP1,SSEP1,590.047084,8,21,8_21,590.047084
GDRP1,STRP1,743.104504,8,22,8_22,743.104504
GDRP1,NDCP1,620.3954171,8,23,8_23,620.3954171
GDRP1,VTZP1,511.4827123,8,24,8_24,511.4827123
GDRP1,ADBP1,623.7339266,8,25,8_25,623.7339266
GDRP1,PNQP1,827.8444253,8,26,8_26,827.8444253
GDRP1,AWBP1,792.1710945,8,27,8_27,792.1710945
GDRP1,MLGP1,746.6267001,8,28,8_28,746.6267001
GDRP1,BOMP1,921.5170383,8,29,8_29,921.5170383
GDRP1,NAGP1,784.5773274,8,30,8_30,784.5773274
GDRP1,DHIP1,923.4479313,8,31,8_31,923.4479313
GDRP1,VAPP1,1013.436304,8,32,8_32,1013.436304
GDRP1,BAMP1,776.4042431,8,33,8_33,776.4042431
GDRP1,RPRP1,811.0450604,8,34,8_34,811.0450604
GDRP1,STVP1,1071.208545,8,35,8_35,1071.208545
GDRP1,IDRP1,1038.637979,8,36,8_36,1038.637979
GDRP1,NURP1,980.896984,8,37,8_37,980.896984
GDRP1,SBPP1,915.9142758,8,38,8_38,915.9142758
GDRP1,BDQP1,1148.570407,8,39,8_39,1148.570407
GDRP1,AMDP1,1240.668183,8,40,8_40,1240.668183
GDRP1,KDJP1,1048.217835,8,41,8_41,1048.217835
GDRP1,BHCP1,1051.888113,8,42,8_42,1051.888113
GDRP1,KHRP1,1281.086588,8,43,8_43,1281.086588
GDRP1,CORP1,1315.260446,8,44,8_44,1315.260446
GDRP1,JHSP1,1270.704802,8,45,8_45,1270.704802
GDRP1,IXWP1,1181.50826,8,46,8_46,1181.50826
GDRP1,BHLP1,1365.769864,8,47,8_47,1365.769864
GDRP1,VNSP1,1283.596016,8,48,8_48,1283.596016
GDRP1,AUBP1,1273.634197,8,49,8_49,1273.634197
GDRP1,KNUP1,1351.757997,8,50,8_50,1351.757997
GDRP1,DBDP1,1284.061574,8,51,8_51,1284.061574
GDRP1,CCUP1,1291.373394,8,52,8_52,1291.373394
GDRP1,SYNP1,1447.417861,8,53,8_53,1447.417861
GDRP1,JAIP1,1484.977129,8,54,8_54,1484.977129
GDRP1,AGRP1,1468.684449,8,55,8_55,1468.684449
GDRP1,AGRP2,1483.222984,8,56,8_56,1483.222984
GDRP1,GKPP1,1446.390649,8,57,8_57,1446.390649
GDRP1,BPCP1,1410.220988,8,58,8_58,1410.220988
GDRP1,MZUP1,1460.299089,8,59,8_59,1460.299089
GDRP1,DELP1,1606.175653,8,60,8_60,1606.175653
GDRP1,DELP3,1657.99093,8,61,8_61,1657.99093
GDRP1,PGHP1,1644.166486,8,62,8_62,1644.166486
GDRP1,NJPP1,1654.95256,8,63,8_63,1654.95256
GDRP1,AMBP1,1822.158578,8,64,8_64,1822.158578
GDRP1,BKSP1,1702.161485,8,65,8_65,1702.161485
GDRP1,GAUP1,1834.115784,8,66,8_66,1834.115784
CTAP1,SXVP1,339.2183154,9,1,9_1,339.2183154
CTAP1,KRIP1,276.3123927,9,2,9_2,276.3123927
CTAP1,BLRP2,225.1607715,9,3,9_3,225.1607715
CTAP1,MULP1,260.7846741,9,4,9_4,260.7846741
CTAP1,BLRP1,160.906163,9,5,9_5,160.906163
CTAP1,BAGP1,165.6189419,9,6,9_6,165.6189419
CTAP1,MAAP1,429.6105389,9,7,9_7,429.6105389
CTAP1,GDRP1,379.7042772,9,8,9_8,379.7042772
CTAP1,CTAP1,0,9,9,9_9,0
CTAP1,GTYP1,163.0746803,9,10,9_10,163.0746803
CTAP1,KRNP1,258.4036478,9,11,9_11,258.4036478
CTAP1,HBXP1,180.5588058,9,12,9_12,180.5588058
CTAP1,PGRP1,453.6717906,9,13,9_13,453.6717906
CTAP1,VGAP1,518.8306253,9,14,9_14,518.8306253
CTAP1,BGMP1,261.7883398,9,15,9_15,261.7883398
CTAP1,HYDP1,387.7533101,9,16,9_16,387.7533101
CTAP1,HYDP2,416.7221293,9,17,9_17,416.7221293
CTAP1,NPWP1,334.3316596,9,18,9_18,334.3316596
CTAP1,TPNP1,460.2464935,9,19,9_19,460.2464935
CTAP1,SATP1,585.3237621,9,20,9_20,585.3237621
CTAP1,SSEP1,390.5776238,9,21,9_21,390.5776238
CTAP1,STRP1,459.8546127,9,22,9_22,459.8546127
CTAP1,NDCP1,552.7211501,9,23,9_23,552.7211501
CTAP1,VTZP1,799.6885407,9,24,9_24,799.6885407
CTAP1,ADBP1,634.7873716,9,25,9_25,634.7873716
CTAP1,PNQP1,564.3817699,9,26,9_26,564.3817699
CTAP1,AWBP1,629.0125054,9,27,9_27,629.0125054
CTAP1,MLGP1,668.5378873,9,28,9_28,668.5378873
CTAP1,BOMP1,654.946156,9,29,9_29,654.946156
CTAP1,NAGP1,809.5700952,9,30,9_30,809.5700952
CTAP1,DHIP1,752.7634847,9,31,9_31,752.7634847
CTAP1,VAPP1,769.2767604,9,32,9_32,769.2767604
CTAP1,BAMP1,1057.887553,9,33,9_33,1057.887553
CTAP1,RPRP1,949.5870148,9,34,9_34,949.5870148
CTAP1,STVP1,847.6397873,9,35,9_35,847.6397873
CTAP1,IDRP1,935.7929313,9,36,9_36,935.7929313
CTAP1,NURP1,1009.670554,9,37,9_37,1009.670554
CTAP1,SBPP1,1126.432059,9,38,9_38,1126.432059
CTAP1,BDQP1,953.9586362,9,39,9_39,953.9586362
CTAP1,AMDP1,1038.304696,9,40,9_40,1038.304696
CTAP1,KDJP1,1292.987721,9,41,9_41,1292.987721
CTAP1,BHCP1,1322.723128,9,42,9_42,1322.723128
CTAP1,KHRP1,1123.105227,9,43,9_43,1123.105227
CTAP1,CORP1,1193.287962,9,44,9_44,1193.287962
CTAP1,JHSP1,1266.814335,9,45,9_45,1266.814335
CTAP1,IXWP1,1416.263143,9,46,9_46,1416.263143
CTAP1,BHLP1,1247.124439,9,47,9_47,1247.124439
CTAP1,VNSP1,1412.935956,9,48,9_48,1412.935956
CTAP1,AUBP1,1438.252923,9,49,9_49,1438.252923
CTAP1,KNUP1,1403.164744,9,50,9_50,1403.164744
CTAP1,DBDP1,1504.890064,9,51,9_51,1504.890064
CTAP1,CCUP1,1558.837542,9,52,9_52,1558.837542
CTAP1,SYNP1,1428.213077,9,53,9_53,1428.213077
CTAP1,JAIP1,1405.950906,9,54,9_54,1405.950906
CTAP1,AGRP1,1455.252986,9,55,9_55,1455.252986
CTAP1,AGRP2,1460.742145,9,56,9_56,1460.742145
CTAP1,GKPP1,1561.542421,9,57,9_57,1561.542421
CTAP1,BPCP1,1656.051568,9,58,9_58,1656.051568
CTAP1,MZUP1,1625.673226,9,59,9_59,1625.673226
CTAP1,DELP1,1561.399445,9,60,9_60,1561.399445
CTAP1,DELP3,1621.359844,9,61,9_61,1621.359844
CTAP1,PGHP1,1661.433733,9,62,9_62,1661.433733
CTAP1,NJPP1,1866.17591,9,63,9_63,1866.17591
CTAP1,AMBP1,1781.436591,9,64,9_64,1781.436591
CTAP1,BKSP1,1935.056131,9,65,9_65,1935.056131
CTAP1,GAUP1,2088.322658,9,66,9_66,2088.322658
GTYP1,SXVP1,374.8371001,10,1,10_1,374.8371001
GTYP1,KRIP1,285.6099395,10,2,10_2,285.6099395
GTYP1,BLRP2,250.2220457,10,3,10_3,250.2220457
GTYP1,MULP1,226.3188365,10,4,10_4,226.3188365
GTYP1,BLRP1,212.9683825,10,5,10_5,212.9683825
GTYP1,BAGP1,143.1329834,10,6,10_6,143.1329834
GTYP1,MAAP1,348.7460425,10,7,10_7,348.7460425
GTYP1,GDRP1,262.3985926,10,8,10_8,262.3985926
GTYP1,CTAP1,163.0746803,10,9,10_9,163.0746803
GTYP1,GTYP1,0,10,10,10_10,0
GTYP1,KRNP1,106.6469161,10,11,10_11,106.6469161
GTYP1,HBXP1,275.4077737,10,12,10_12,275.4077737
GTYP1,PGRP1,290.5994201,10,13,10_13,290.5994201
GTYP1,VGAP1,356.3825509,10,14,10_14,356.3825509
GTYP1,BGMP1,341.6198758,10,15,10_15,341.6198758
GTYP1,HYDP1,249.8648853,10,16,10_16,249.8648853
GTYP1,HYDP2,285.4546348,10,17,10_17,285.4546348
GTYP1,NPWP1,390.2582749,10,18,10_18,390.2582749
GTYP1,TPNP1,325.538062,10,19,10_19,325.538062
GTYP1,SATP1,422.361217,10,20,10_20,422.361217
GTYP1,SSEP1,355.0700276,10,21,10_21,355.0700276
GTYP1,STRP1,486.9590173,10,22,10_22,486.9590173
GTYP1,NDCP1,456.14637,10,23,10_23,456.14637
GTYP1,VTZP1,637.0797799,10,24,10_24,637.0797799
GTYP1,ADBP1,512.4717948,10,25,10_25,512.4717948
GTYP1,PNQP1,578.3507303,10,26,10_26,578.3507303
GTYP1,AWBP1,582.0344953,10,27,10_27,582.0344953
GTYP1,MLGP1,581.4916204,10,28,10_28,581.4916204
GTYP1,BOMP1,672.4840987,10,29,10_29,672.4840987
GTYP1,NAGP1,688.4409288,10,30,10_30,688.4409288
GTYP1,DHIP1,713.0361363,10,31,10_31,713.0361363
GTYP1,VAPP1,773.1617032,10,32,10_32,773.1617032
GTYP1,BAMP1,894.8133393,10,33,10_33,894.8133393
GTYP1,RPRP1,801.8420751,10,34,10_34,801.8420751
GTYP1,STVP1,839.6670139,10,35,10_35,839.6670139
GTYP1,IDRP1,866.3283852,10,36,10_36,866.3283852
GTYP1,NURP1,891.3591251,10,37,10_37,891.3591251
GTYP1,SBPP1,968.4443801,10,38,10_38,968.4443801
GTYP1,BDQP1,930.5786476,10,39,10_39,930.5786476
GTYP1,AMDP1,1020.18711,10,40,10_40,1020.18711
GTYP1,KDJP1,1131.971301,10,41,10_41,1131.971301
GTYP1,BHCP1,1160.064982,10,42,10_42,1160.064982
GTYP1,KHRP1,1082.375635,10,43,10_43,1082.375635
GTYP1,CORP1,1136.006386,10,44,10_44,1136.006386
GTYP1,JHSP1,1162.704307,10,45,10_45,1162.704307
GTYP1,IXWP1,1256.534018,10,46,10_46,1256.534018
GTYP1,BHLP1,1188.863219,10,47,10_47,1188.863219
GTYP1,VNSP1,1271.42304,10,48,10_48,1271.42304
GTYP1,AUBP1,1289.380322,10,49,10_49,1289.380322
GTYP1,KNUP1,1282.33828,10,50,10_50,1282.33828
GTYP1,DBDP1,1347.064204,10,51,10_51,1347.064204
GTYP1,CCUP1,1396.595972,10,52,10_52,1396.595972
GTYP1,SYNP1,1331.050003,10,53,10_53,1331.050003
GTYP1,JAIP1,1331.870641,10,54,10_54,1331.870641
GTYP1,AGRP1,1356.228728,10,55,10_55,1356.228728
GTYP1,AGRP2,1365.03457,10,56,10_56,1365.03457
GTYP1,GKPP1,1424.295088,10,57,10_57,1424.295088
GTYP1,BPCP1,1495.670345,10,58,10_58,1495.670345
GTYP1,MZUP1,1477.500491,10,59,10_59,1477.500491
GTYP1,DELP1,1474.798342,10,60,10_60,1474.798342
GTYP1,DELP3,1532.054501,10,61,10_61,1532.054501
GTYP1,PGHP1,1553.240995,10,62,10_62,1553.240995
GTYP1,NJPP1,1710.611272,10,63,10_63,1710.611272
GTYP1,AMBP1,1694.620325,10,64,10_64,1694.620325
GTYP1,BKSP1,1776.58548,10,65,10_65,1776.58548
GTYP1,GAUP1,1927.654733,10,66,10_66,1927.654733
KRNP1,SXVP1,469.6715957,11,1,11_1,469.6715957
KRNP1,KRIP1,377.17356,11,2,11_2,377.17356
KRNP1,BLRP2,348.1505926,11,3,11_3,348.1505926
KRNP1,MULP1,307.7523621,11,4,11_4,307.7523621
KRNP1,BLRP1,317.3801563,11,5,11_5,317.3801563
KRNP1,BAGP1,240.8789548,11,6,11_6,240.8789548
KRNP1,MAAP1,390.8825884,11,7,11_7,390.8825884
KRNP1,GDRP1,282.1471028,11,8,11_8,282.1471028
KRNP1,CTAP1,258.4036478,11,9,11_9,258.4036478
KRNP1,GTYP1,106.6469161,11,10,11_10,106.6469161
KRNP1,KRNP1,9.50E-05,11,11,11_11,0.000095
KRNP1,HBXP1,323.0062184,11,12,11_12,323.0062184
KRNP1,PGRP1,210.372106,11,13,11_13,210.372106
KRNP1,VGAP1,283.3310496,11,14,11_14,283.3310496
KRNP1,BGMP1,371.8444495,11,15,11_15,371.8444495
KRNP1,HYDP1,144.6352909,11,16,11_16,144.6352909
KRNP1,HYDP2,181.9773179,11,17,11_17,181.9773179
KRNP1,NPWP1,400.4418827,11,18,11_18,400.4418827
KRNP1,TPNP1,220.2853851,11,19,11_19,220.2853851
KRNP1,SATP1,336.1813566,11,20,11_20,336.1813566
KRNP1,SSEP1,308.2891861,11,21,11_21,308.2891861
KRNP1,STRP1,470.9368664,11,22,11_22,470.9368664
KRNP1,NDCP1,364.8413322,11,23,11_23,364.8413322
KRNP1,VTZP1,558.1560925,11,24,11_24,558.1560925
KRNP1,ADBP1,409.269677,11,25,11_25,409.269677
KRNP1,PNQP1,549.0767804,11,26,11_26,549.0767804
KRNP1,AWBP1,514.7709157,11,27,11_27,514.7709157
KRNP1,MLGP1,492.2443462,11,28,11_28,492.2443462
KRNP1,BOMP1,642.0586623,11,29,11_29,642.0586623
KRNP1,NAGP1,584.6758607,11,30,11_30,584.6758607
KRNP1,DHIP1,646.6309866,11,31,11_31,646.6309866
KRNP1,VAPP1,731.456775,11,32,11_32,731.456775
KRNP1,BAMP1,808.5168369,11,33,11_33,808.5168369
KRNP1,RPRP1,696.0334742,11,34,11_34,696.0334742
KRNP1,STVP1,789.3895754,11,35,11_35,789.3895754
KRNP1,IDRP1,781.897618,11,36,11_36,781.897618
KRNP1,NURP1,787.7486131,11,37,11_37,787.7486131
KRNP1,SBPP1,868.0287847,11,38,11_38,868.0287847
KRNP1,BDQP1,869.8735012,11,39,11_39,869.8735012
KRNP1,AMDP1,961.3953261,11,40,11_40,961.3953261
KRNP1,KDJP1,1035.735919,11,41,11_41,1035.735919
KRNP1,BHCP1,1068.738005,11,42,11_42,1068.738005
KRNP1,KHRP1,1010.539343,11,43,11_43,1010.539343
KRNP1,CORP1,1055.38066,11,44,11_44,1055.38066
KRNP1,JHSP1,1062.581922,11,45,11_45,1062.581922
KRNP1,IXWP1,1158.141894,11,46,11_46,1158.141894
KRNP1,BHLP1,1107.449548,11,47,11_47,1107.449548
KRNP1,VNSP1,1164.890115,11,48,11_48,1164.890115
KRNP1,AUBP1,1184.032869,11,49,11_49,1184.032869
KRNP1,KNUP1,1177.62034,11,50,11_50,1177.62034
KRNP1,DBDP1,1246.494363,11,51,11_51,1246.494363
KRNP1,CCUP1,1303.3522,11,52,11_52,1303.3522
KRNP1,SYNP1,1232.858378,11,53,11_53,1232.858378
KRNP1,JAIP1,1242.623131,11,54,11_54,1242.623131
KRNP1,AGRP1,1257.359438,11,55,11_55,1257.359438
KRNP1,AGRP2,1267.27309,11,56,11_56,1267.27309
KRNP1,GKPP1,1317.64975,11,57,11_57,1317.64975
KRNP1,BPCP1,1398.204666,11,58,11_58,1398.204666
KRNP1,MZUP1,1372.009402,11,59,11_59,1372.009402
KRNP1,DELP1,1380.102692,11,60,11_60,1380.102692
KRNP1,DELP3,1436.238332,11,61,11_61,1436.238332
KRNP1,PGHP1,1451.304073,11,62,11_62,1451.304073
KRNP1,NJPP1,1608.277183,11,63,11_63,1608.277183
KRNP1,AMBP1,1599.429349,11,64,11_64,1599.429349
KRNP1,BKSP1,1676.656429,11,65,11_65,1676.656429
KRNP1,GAUP1,1830.598379,11,66,11_66,1830.598379
HBXP1,SXVP1,515.2768248,12,1,12_1,515.2768248
HBXP1,KRIP1,456.7473264,12,2,12_2,456.7473264
HBXP1,BLRP2,405.3512329,12,3,12_3,405.3512329
HBXP1,MULP1,438.0594091,12,4,12_4,438.0594091
HBXP1,BLRP1,340.4991839,12,5,12_5,340.4991839
HBXP1,BAGP1,339.8634571,12,6,12_6,339.8634571
HBXP1,MAAP1,599.7324818,12,7,12_7,599.7324818
HBXP1,GDRP1,532.366162,12,8,12_8,532.366162
HBXP1,CTAP1,180.5588058,12,9,12_9,180.5588058
HBXP1,GTYP1,275.4077737,12,10,12_10,275.4077737
HBXP1,KRNP1,323.0062184,12,11,12_11,323.0062184
HBXP1,HBXP1,0,12,12,12_12,0
HBXP1,PGRP1,532.9633892,12,13,12_13,532.9633892
HBXP1,VGAP1,606.3320738,12,14,12_14,606.3320738
HBXP1,BGMP1,81.51182554,12,15,12_15,81.51182554
HBXP1,HYDP1,402.2169403,12,16,12_16,402.2169403
HBXP1,HYDP2,416.196659,12,17,12_17,416.196659
HBXP1,NPWP1,158.6159559,12,18,12_18,158.6159559
HBXP1,TPNP1,459.1451207,12,19,12_19,459.1451207
HBXP1,SATP1,654.6021488,12,20,12_20,654.6021488
HBXP1,SSEP1,280.6316482,12,21,12_21,280.6316482
HBXP1,STRP1,291.6610287,12,22,12_22,291.6610287
HBXP1,NDCP1,487.7639716,12,23,12_23,487.7639716
HBXP1,VTZP1,878.7229131,12,24,12_24,878.7229131
HBXP1,ADBP1,598.0189171,12,25,12_25,598.0189171
HBXP1,PNQP1,399.0838905,12,26,12_26,399.0838905
HBXP1,AWBP1,505.2711671,12,27,12_27,505.2711671
HBXP1,MLGP1,583.3644806,12,28,12_28,583.3644806
HBXP1,BOMP1,485.5212193,12,29,12_29,485.5212193
HBXP1,NAGP1,761.7559928,12,30,12_30,761.7559928
HBXP1,DHIP1,617.2705723,12,31,12_31,617.2705723
HBXP1,VAPP1,604.3346265,12,32,12_32,604.3346265
HBXP1,BAMP1,1121.930353,12,33,12_33,1121.930353
HBXP1,RPRP1,946.3369368,12,34,12_34,946.3369368
HBXP1,STVP1,687.7784074,12,35,12_35,687.7784074
HBXP1,IDRP1,821.2157805,12,36,12_36,821.2157805
HBXP1,NURP1,951.1607437,12,37,12_37,951.1607437
HBXP1,SBPP1,1150.39736,12,38,12_38,1150.39736
HBXP1,BDQP1,801.7622977,12,39,12_39,801.7622977
HBXP1,AMDP1,881.6696283,12,40,12_40,881.6696283
HBXP1,KDJP1,1329.737799,12,41,12_41,1329.737799
HBXP1,BHCP1,1373.28665,12,42,12_42,1373.28665
HBXP1,KHRP1,980.4739628,12,43,12_43,980.4739628
HBXP1,CORP1,1062.797772,12,44,12_44,1062.797772
HBXP1,JHSP1,1183.769478,12,45,12_45,1183.769478
HBXP1,IXWP1,1444.555498,12,46,12_46,1444.555498
HBXP1,BHLP1,1116.765806,12,47,12_47,1116.765806
HBXP1,VNSP1,1387.438731,12,48,12_48,1387.438731
HBXP1,AUBP1,1429.513286,12,49,12_49,1429.513286
HBXP1,KNUP1,1341.253533,12,50,12_50,1341.253533
HBXP1,DBDP1,1523.743235,12,51,12_51,1523.743235
HBXP1,CCUP1,1602.759052,12,52,12_52,1602.759052
HBXP1,SYNP1,1334.510574,12,53,12_53,1334.510574
HBXP1,JAIP1,1287.999477,12,54,12_54,1287.999477
HBXP1,AGRP1,1363.446114,12,55,12_55,1363.446114
HBXP1,AGRP2,1364.968502,12,56,12_56,1364.968502
HBXP1,GKPP1,1525.767189,12,57,12_57,1525.767189
HBXP1,BPCP1,1685.907091,12,58,12_58,1685.907091
HBXP1,MZUP1,1613.289966,12,59,12_59,1613.289966
HBXP1,DELP1,1454.508699,12,60,12_60,1454.508699
HBXP1,DELP3,1516.832612,12,61,12_61,1516.832612
HBXP1,PGHP1,1579.005638,12,62,12_62,1579.005638
HBXP1,NJPP1,1873.779221,12,63,12_63,1873.779221
HBXP1,AMBP1,1673.006373,12,64,12_64,1673.006373
HBXP1,BKSP1,1953.690423,12,65,12_65,1953.690423
HBXP1,GAUP1,2117.515104,12,66,12_66,2117.515104
PGRP1,SXVP1,564.6665608,13,1,13_1,564.6665608
PGRP1,KRIP1,472.9471629,13,2,13_2,472.9471629
PGRP1,BLRP2,465.2713751,13,3,13_3,465.2713751
PGRP1,MULP1,392.3681492,13,4,13_4,392.3681492
PGRP1,BLRP1,460.9405337,13,5,13_5,460.9405337
PGRP1,BAGP1,374.7473852,13,6,13_6,374.7473852
PGRP1,MAAP1,377.4381027,13,7,13_7,377.4381027
PGRP1,GDRP1,259.3275339,13,8,13_8,259.3275339
PGRP1,CTAP1,453.6717906,13,9,13_9,453.6717906
PGRP1,GTYP1,290.5994201,13,10,13_10,290.5994201
PGRP1,KRNP1,210.372106,13,11,13_11,210.372106
PGRP1,HBXP1,532.9633892,13,12,13_12,532.9633892
PGRP1,PGRP1,0,13,13,13_13,0
PGRP1,VGAP1,75.06765283,13,14,13_14,75.06765283
PGRP1,BGMP1,577.3479327,13,15,13_15,577.3479327
PGRP1,HYDP1,192.1812929,13,16,13_16,192.1812929
PGRP1,HYDP2,219.6476354,13,17,13_17,219.6476354
PGRP1,NPWP1,595.7758726,13,18,13_18,595.7758726
PGRP1,TPNP1,219.7734253,13,19,13_19,219.7734253
PGRP1,SATP1,132.3972031,13,20,13_20,132.3972031
PGRP1,SSEP1,457.4093141,13,21,13_21,457.4093141
PGRP1,STRP1,642.4089234,13,22,13_22,642.4089234
PGRP1,NDCP1,405.6653983,13,23,13_23,405.6653983
PGRP1,VTZP1,348.6974094,13,24,13_24,348.6974094
PGRP1,ADBP1,377.8930518,13,25,13_25,377.8930518
PGRP1,PNQP1,701.6050641,13,26,13_26,701.6050641
PGRP1,AWBP1,605.5110752,13,27,13_27,605.5110752
PGRP1,MLGP1,523.2139437,13,28,13_28,523.2139437
PGRP1,BOMP1,789.0250435,13,29,13_29,789.0250435
PGRP1,NAGP1,529.3894456,13,30,13_30,529.3894456
PGRP1,DHIP1,730.2196594,13,31,13_31,730.2196594
PGRP1,VAPP1,858.3088919,13,32,13_32,858.3088919
PGRP1,BAMP1,604.2174401,13,33,13_33,604.2174401
PGRP1,RPRP1,558.6660305,13,34,13_34,558.6660305
PGRP1,STVP1,899.3903698,13,35,13_35,899.3903698
PGRP1,IDRP1,809.5937157,13,36,13_36,809.5937157
PGRP1,NURP1,722.9088549,13,37,13_37,722.9088549
PGRP1,SBPP1,692.0149457,13,38,13_38,692.0149457
PGRP1,BDQP1,956.4391634,13,39,13_39,956.4391634
PGRP1,AMDP1,1049.330831,13,40,13_40,1049.330831
PGRP1,KDJP1,846.5434919,13,41,13_41,846.5434919
PGRP1,BHCP1,870.4021814,13,42,13_42,870.4021814
PGRP1,KHRP1,1066.753668,13,43,13_43,1066.753668
PGRP1,CORP1,1085.8675,13,44,13_44,1085.8675
PGRP1,JHSP1,1014.127661,13,45,13_45,1014.127661
PGRP1,IXWP1,974.0838363,13,46,13_46,974.0838363
PGRP1,BHLP1,1134.263746,13,47,13_47,1134.263746
PGRP1,VNSP1,1033.630968,13,48,13_48,1033.630968
PGRP1,AUBP1,1033.568299,13,49,13_49,1033.568299
PGRP1,KNUP1,1092.55319,13,50,13_50,1092.55319
PGRP1,DBDP1,1069.026449,13,51,13_51,1069.026449
PGRP1,CCUP1,1107.826152,13,52,13_52,1107.826152
PGRP1,SYNP1,1191.721961,13,53,13_53,1191.721961
PGRP1,JAIP1,1240.161562,13,54,13_54,1240.161562
PGRP1,AGRP1,1212.205526,13,55,13_55,1212.205526
PGRP1,AGRP2,1227.767476,13,56,13_56,1227.767476
PGRP1,GKPP1,1194.322873,13,57,13_57,1194.322873
PGRP1,BPCP1,1211.173573,13,58,13_58,1211.173573
PGRP1,MZUP1,1221.697319,13,59,13_59,1221.697319
PGRP1,DELP1,1353.359605,13,60,13_60,1353.359605
PGRP1,DELP3,1403.651932,13,61,13_61,1403.651932
PGRP1,PGHP1,1385.074301,13,62,13_62,1385.074301
PGRP1,NJPP1,1436.709226,13,63,13_63,1436.709226
PGRP1,AMBP1,1567.741203,13,64,13_64,1567.741203
PGRP1,BKSP1,1496.020645,13,65,13_65,1496.020645
PGRP1,GAUP1,1642.087271,13,66,13_66,1642.087271
VGAP1,SXVP1,595.6918349,14,1,14_1,595.6918349
VGAP1,KRIP1,507.3472778,14,2,14_2,507.3472778
VGAP1,BLRP2,506.5681237,14,3,14_3,506.5681237
VGAP1,MULP1,427.2825729,14,4,14_4,427.2825729
VGAP1,BLRP1,510.3029845,14,5,14_5,510.3029845
VGAP1,BAGP1,424.7319815,14,6,14_6,424.7319815
VGAP1,MAAP1,380.2724213,14,7,14_7,380.2724213
VGAP1,GDRP1,271.4091971,14,8,14_8,271.4091971
VGAP1,CTAP1,518.8306253,14,9,14_9,518.8306253
VGAP1,GTYP1,356.3825509,14,10,14_10,356.3825509
VGAP1,KRNP1,283.3310496,14,11,14_11,283.3310496
VGAP1,HBXP1,606.3320738,14,12,14_12,606.3320738
VGAP1,PGRP1,75.06765283,14,13,14_13,75.06765283
VGAP1,VGAP1,0,14,14,14_14,0
VGAP1,BGMP1,652.0560307,14,15,14_15,652.0560307
VGAP1,HYDP1,261.7383866,14,16,14_16,261.7383866
VGAP1,HYDP2,284.8849334,14,17,14_17,284.8849334
VGAP1,NPWP1,670.8093976,14,18,14_18,670.8093976
VGAP1,TPNP1,277.425531,14,19,14_19,277.425531
VGAP1,SATP1,87.7841481,14,20,14_20,87.7841481
VGAP1,SSEP1,529.0385675,14,21,14_21,529.0385675
VGAP1,STRP1,715.5574793,14,22,14_22,715.5574793
VGAP1,NDCP1,459.4237758,14,23,14_23,459.4237758
VGAP1,VTZP1,280.8774919,14,24,14_24,280.8774919
