stop_sequence,hub_code,actual_in_timestamp,actual_out_timestamp,id
1,BOMP1,1.56E+12,1.56E+12,9926
1,GDRP1,1.56E+12,1.56E+12,6275
1,AGRP1,1.56E+12,1.56E+12,6868
8,BAMP1,1.56E+12,1.56E+12,6296
5,BDQP1,1.56E+12,1.56E+12,6326
3,NJPP1,1.56E+12,1.56E+12,6715
6,BHCP1,1.56E+12,1.56E+12,6728
1,DELP1,1.56E+12,1.56E+12,6961
1,BAGP1,1.56E+12,1.56E+12,7249
1,DELP1,1.56E+12,1.56E+12,8442
1,DELP1,1.56E+12,1.56E+12,8569
7,TPNP1,1.56E+12,1.56E+12,7004
1,BOMP1,1.56E+12,1.56E+12,9092
3,NJPP1,1.56E+12,1.56E+12,7176
5,NAGP1,1.56E+12,1.56E+12,7536
7,NAGP1,1.56E+12,1.56E+12,7690
8,ADBP1,1.56E+12,1.56E+12,7936
3,PNQP1,1.56E+12,1.56E+12,7952
11,BKSP1,1.56E+12,1.56E+12,8053
9,JHSP1,1.56E+12,1.56E+12,8067
4,AUBP1,1.56E+12,1.56E+12,8154
5,BHCP1,1.56E+12,1.56E+12,8571
2,VNSP1,1.56E+12,1.56E+12,8813
8,JHSP1,1.56E+12,1.56E+12,8832
4,NURP1,1.56E+12,1.56E+12,9416
2,PNQP1,1.56E+12,1.56E+12,9926
4,BDQP1,1.56E+12,1.56E+12,6481
2,KRNP1,1.56E+12,1.56E+12,6552
3,SYNP1,1.56E+12,1.56E+12,6722
6,CTAP1,1.56E+12,1.56E+12,6794
6,NJPP1,1.56E+12,1.56E+12,6947
3,DELP1,1.56E+12,1.56E+12,7135
5,BDQP1,1.56E+12,1.56E+12,7151
3,CORP1,1.56E+12,1.56E+12,7163
1,SBPP1,1.56E+12,1.56E+12,6291
7,BKSP1,1.56E+12,1.56E+12,7308
1,DELP1,1.56E+12,1.56E+12,6754
8,MLGP1,1.56E+12,1.56E+12,7428
11,GTYP1,1.56E+12,1.56E+12,7683
3,AGRP2,1.56E+12,1.56E+12,7691
2,BAGP1,1.56E+12,1.56E+12,7693
8,NURP1,1.56E+12,1.56E+12,7735
1,BDQP1,1.56E+12,1.56E+12,6834
2,BOMP1,1.56E+12,1.56E+12,8001
1,DELP1,1.56E+12,1.56E+12,7152
1,HYDP1,1.56E+12,1.56E+12,7325
5,NURP1,1.56E+12,1.56E+12,8116
5,NAGP1,1.56E+12,1.56E+12,8170
3,KHRP1,1.56E+12,1.56E+12,8360
1,BLRP2,1.56E+12,1.56E+12,7920
3,KNUP1,1.56E+12,1.56E+12,8568
1,HYDP1,1.56E+12,1.56E+12,8052
2,JHSP1,1.56E+12,1.56E+12,8709
3,HBXP1,1.56E+12,1.56E+12,8931
1,HBXP1,1.56E+12,1.56E+12,8090
5,NAGP1,1.56E+12,1.56E+12,9116
5,TPNP1,1.56E+12,1.56E+12,9145
5,NAGP1,1.56E+12,1.56E+12,9163
1,AWBP1,1.56E+12,1.56E+12,9186
1,DHIP1,1.56E+12,1.56E+12,9253
2,GDRP1,1.56E+12,1.56E+12,9300
1,AMBP1,1.56E+12,1.56E+12,9451
2,JHSP1,1.56E+12,1.56E+12,9465
1,CTAP1,1.56E+12,1.56E+12,9507
6,NAGP1,1.56E+12,1.56E+12,9541
4,BAMP1,1.56E+12,1.56E+12,9550
2,PNQP1,1.56E+12,1.56E+12,9560
10,SYNP1,1.56E+12,1.56E+12,9620
1,HYDP1,1.56E+12,1.56E+12,9626
2,NURP1,1.56E+12,1.56E+12,9760
6,IXWP1,1.56E+12,1.56E+12,9784
2,GDRP1,1.56E+12,1.56E+12,9823
4,IDRP1,1.56E+12,1.56E+12,9964
2,PGRP1,1.56E+12,1.56E+12,6275
6,VAPP1,1.56E+12,1.56E+12,6326
3,KNUP1,1.56E+12,1.56E+12,6366
1,DELP1,1.56E+12,1.56E+12,6387
1,BLRP1,1.56E+12,1.56E+12,6791
5,NAGP1,1.56E+12,1.56E+12,6488
1,DELP1,1.56E+12,1.56E+12,6838
2,SYNP1,1.56E+12,1.56E+12,6655
1,NURP1,1.56E+12,1.56E+12,7158
1,MAAP1,1.56E+12,1.56E+12,8573
1,AGRP2,1.56E+12,1.56E+12,9782
4,JHSP1,1.56E+12,1.56E+12,6856
7,BOMP1,1.56E+12,1.56E+12,6888
3,JAIP1,1.56E+12,1.56E+12,6961
2,KRNP1,1.56E+12,1.56E+12,7249
4,SSEP1,1.56E+12,1.56E+12,7309
6,GKPP1,1.56E+12,1.56E+12,7322
8,KRIP1,1.56E+12,1.56E+12,7354
6,NAGP1,1.56E+12,1.56E+12,7538
6,STRP1,1.56E+12,1.56E+12,7621
3,STVP1,1.56E+12,1.56E+12,7708
6,KRIP1,1.56E+12,1.56E+12,7856
9,NAGP1,1.56E+12,1.56E+12,7936
7,NURP1,1.56E+12,1.56E+12,8062
2,GTYP1,1.56E+12,1.56E+12,8252
5,NURP1,1.56E+12,1.56E+12,8392
3,PGRP1,1.56E+12,1.56E+12,8592
5,BDQP1,1.56E+12,1.56E+12,8668
6,TPNP1,1.56E+12,1.56E+12,8711
2,AGRP1,1.56E+12,1.56E+12,8835
4,BPCP1,1.56E+12,1.56E+12,9004
5,NAGP1,1.56E+12,1.56E+12,9052
2,VAPP1,1.56E+12,1.56E+12,9092
6,NJPP1,1.56E+12,1.56E+12,9130
2,NDCP1,1.56E+12,1.56E+12,9208
6,VTZP1,1.56E+12,1.56E+12,9343
3,VTZP1,1.56E+12,1.56E+12,9600
6,NAGP1,1.56E+12,1.56E+12,9665
4,JHSP1,1.56E+12,1.56E+12,9836
3,ADBP1,1.56E+12,1.56E+12,9986
6,NURP1,1.56E+12,1.56E+12,6625
11,VAPP1,1.56E+12,1.56E+12,6709
2,JAIP1,1.56E+12,1.56E+12,6754
1,NJPP1,1.56E+12,1.56E+12,6650
1,GTYP1,1.56E+12,1.56E+12,6765
2,KNUP1,1.56E+12,1.56E+12,6868
1,IXWP1,1.56E+12,1.56E+12,6866
2,SATP1,1.56E+12,1.56E+12,6989
5,NAGP1,1.56E+12,1.56E+12,7029
1,DELP1,1.56E+12,1.56E+12,6873
4,AGRP1,1.56E+12,1.56E+12,7135
1,AMBP1,1.56E+12,1.56E+12,7030
1,BOMP1,1.56E+12,1.56E+12,7409
2,NURP1,1.56E+12,1.56E+12,7418
9,AWBP1,1.56E+12,1.56E+12,7428
1,MAAP1,1.56E+12,1.56E+12,7687
2,BKSP1,1.56E+12,1.56E+12,7698
1,GDRP1,1.56E+12,1.56E+12,7748
2,JHSP1,1.56E+12,1.56E+12,7804
1,GTYP1,1.56E+12,1.56E+12,8376
2,PNQP1,1.56E+12,1.56E+12,7896
11,AGRP2,1.56E+12,1.56E+12,8067
4,BDQP1,1.56E+12,1.56E+12,8360
1,AGRP2,1.56E+12,1.56E+12,8395
1,GTYP1,1.56E+12,1.56E+12,8515
1,CCUP1,1.56E+12,1.56E+12,8740
2,AGRP2,1.56E+12,1.56E+12,8442
1,NJPP1,1.56E+12,1.56E+12,9379
1,GTYP1,1.56E+12,1.56E+12,9495
7,NURP1,1.56E+12,1.56E+12,8578
4,BDQP1,1.56E+12,1.56E+12,8698
1,VAPP1,1.56E+12,1.56E+12,9827
2,SXVP1,1.56E+12,1.56E+12,8749
4,BGMP1,1.56E+12,1.56E+12,8817
9,SYNP1,1.56E+12,1.56E+12,8832
4,KNUP1,1.56E+12,1.56E+12,8946
9,TPNP1,1.56E+12,1.56E+12,8991
6,ADBP1,1.56E+12,1.56E+12,9116
2,DELP1,1.56E+12,1.56E+12,9451
2,HBXP1,1.56E+12,1.56E+12,9507
7,ADBP1,1.56E+12,1.56E+12,9541
2,KHRP1,1.56E+12,1.56E+12,9613
7,BHCP1,1.56E+12,1.56E+12,9784
3,KDJP1,1.56E+12,1.56E+12,6291
2,AGRP1,1.56E+12,1.56E+12,6387
2,SATP1,1.56E+12,1.56E+12,6433
6,ADBP1,1.56E+12,1.56E+12,6488
3,JHSP1,1.56E+12,1.56E+12,6655
5,JHSP1,1.56E+12,1.56E+12,6722
2,CTAP1,1.56E+12,1.56E+12,6783
4,BHLP1,1.56E+12,1.56E+12,6961
4,DELP1,1.56E+12,1.56E+12,7053
6,VAPP1,1.56E+12,1.56E+12,7151
2,AGRP1,1.56E+12,1.56E+12,7152
7,RPRP1,1.56E+12,1.56E+12,7536
9,JHSP1,1.56E+12,1.56E+12,7735
8,JHSP1,1.56E+12,1.56E+12,8062
6,NAGP1,1.56E+12,1.56E+12,8116
7,ADBP1,1.56E+12,1.56E+12,8170
2,KDJP1,1.56E+12,1.56E+12,8311
6,NAGP1,1.56E+12,1.56E+12,8392
2,SYNP1,1.56E+12,1.56E+12,8479
2,AGRP2,1.56E+12,1.56E+12,8553
5,GKPP1,1.56E+12,1.56E+12,8568
2,GDRP1,1.56E+12,1.56E+12,8573
6,VAPP1,1.56E+12,1.56E+12,8668
4,SBPP1,1.56E+12,1.56E+12,8871
6,NURP1,1.56E+12,1.56E+12,9052
3,BDQP1,1.56E+12,1.56E+12,9092
6,ADBP1,1.56E+12,1.56E+12,9145
1,SYNP1,1.56E+12,1.56E+12,6456
3,GTYP1,1.56E+12,1.56E+12,9203
2,HYDP1,1.56E+12,1.56E+12,9240
3,PGRP1,1.56E+12,1.56E+12,9300
1,BDQP1,1.56E+12,1.56E+12,6763
1,DHIP1,1.56E+12,1.56E+12,7831
3,NURP1,1.56E+12,1.56E+12,9465
1,AMBP1,1.56E+12,1.56E+12,8430
3,NPWP1,1.56E+12,1.56E+12,9507
4,DHIP1,1.56E+12,1.56E+12,9593
7,ADBP1,1.56E+12,1.56E+12,9665
1,DELP1,1.56E+12,1.56E+12,9146
4,PGRP1,1.56E+12,1.56E+12,9823
1,HYDP2,1.56E+12,1.56E+12,9352
5,AGRP2,1.56E+12,1.56E+12,9836
1,DELP1,1.56E+12,1.56E+12,9844
3,JAIP1,1.56E+12,1.56E+12,9959
4,NAGP1,1.56E+12,1.56E+12,9986
3,BAGP1,1.56E+12,1.56E+12,6552
1,SYNP1,1.56E+12,1.56E+12,7349
1,AWBP1,1.56E+12,1.56E+12,8254
7,NAGP1,1.56E+12,1.56E+12,6625
3,BHLP1,1.56E+12,1.56E+12,6754
2,BAGP1,1.56E+12,1.56E+12,6791
8,KRIP1,1.56E+12,1.56E+12,6794
5,NURP1,1.56E+12,1.56E+12,6856
8,STVP1,1.56E+12,1.56E+12,6888
8,KRNP1,1.56E+12,1.56E+12,7004
6,ADBP1,1.56E+12,1.56E+12,7029
2,AGRP1,1.56E+12,1.56E+12,7040
5,AGRP1,1.56E+12,1.56E+12,7053
5,KNUP1,1.56E+12,1.56E+12,7135
2,JHSP1,1.56E+12,1.56E+12,7158
1,DELP1,1.56E+12,1.56E+12,8503
1,BLRP2,1.56E+12,1.56E+12,9109
1,KNUP1,1.56E+12,1.56E+12,9528
8,ADBP1,1.56E+12,1.56E+12,7690
4,JHSP1,1.56E+12,1.56E+12,7691
1,DELP1,1.56E+12,1.56E+12,9769
10,NURP1,1.56E+12,1.56E+12,7936
7,ADBP1,1.56E+12,1.56E+12,8116
2,HYDP2,1.56E+12,1.56E+12,8245
5,VAPP1,1.56E+12,1.56E+12,8360
4,JHSP1,1.56E+12,1.56E+12,8442
4,TPNP1,1.56E+12,1.56E+12,8592
3,NURP1,1.56E+12,1.56E+12,8709
7,NDCP1,1.56E+12,1.56E+12,8711
10,BAGP1,1.56E+12,1.56E+12,8741
3,BLRP1,1.56E+12,1.56E+12,8749
3,KNUP1,1.56E+12,1.56E+12,8835
3,BLRP2,1.56E+12,1.56E+12,9109
7,TPNP1,1.56E+12,1.56E+12,9116
7,BKSP1,1.56E+12,1.56E+12,9130
2,AGRP2,1.56E+12,1.56E+12,9146
3,AGRP2,1.56E+12,1.56E+12,9451
6,VTZP1,1.56E+12,1.56E+12,9550
3,DHIP1,1.56E+12,1.56E+12,9560
4,CORP1,1.56E+12,1.56E+12,9613
3,JHSP1,1.56E+12,1.56E+12,9760
3,JHSP1,1.56E+12,1.56E+12,9782
2,BDQP1,1.56E+12,1.56E+12,9827
4,SSEP1,1.56E+12,1.56E+12,9926
5,GKPP1,1.56E+12,1.56E+12,6366
7,TPNP1,1.56E+12,1.56E+12,6488
3,HBXP1,1.56E+12,1.56E+12,6783
5,KHRP1,1.56E+12,1.56E+12,6961
3,KNUP1,1.56E+12,1.56E+12,7152
8,KNUP1,1.56E+12,1.56E+12,7322
2,VAPP1,1.56E+12,1.56E+12,7409
8,SBPP1,1.56E+12,1.56E+12,7536
8,ADBP1,1.56E+12,1.56E+12,7538
3,SXVP1,1.56E+12,1.56E+12,7687
10,SYNP1,1.56E+12,1.56E+12,7735
3,NURP1,1.56E+12,1.56E+12,7804
1,TPNP1,1.56E+12,1.56E+12,6554
1,IXWP1,1.56E+12,1.56E+12,6565
2,KRNP1,1.56E+12,1.56E+12,8052
2,CTAP1,1.56E+12,1.56E+12,8090
6,DBDP1,1.56E+12,1.56E+12,8154
8,TPNP1,1.56E+12,1.56E+12,8170
1,NPWP1,1.56E+12,1.56E+12,7215
1,CTAP1,1.56E+12,1.56E+12,7242
4,SATP1,1.56E+12,1.56E+12,8369
3,TPNP1,1.56E+12,1.56E+12,8376
7,ADBP1,1.56E+12,1.56E+12,8392
4,JHSP1,1.56E+12,1.56E+12,8479
1,IDRP1,1.56E+12,1.56E+12,7730
3,PGRP1,1.56E+12,1.56E+12,8573
1,SYNP1,1.56E+12,1.56E+12,7872
9,JHSP1,1.56E+12,1.56E+12,8578
1,AMBP1,1.56E+12,1.56E+12,8010
6,VAPP1,1.56E+12,1.56E+12,8698
7,STRP1,1.56E+12,1.56E+12,8817
5,RPRP1,1.56E+12,1.56E+12,8871
2,KDJP1,1.56E+12,1.56E+12,8960
5,CCUP1,1.56E+12,1.56E+12,9004
1,KRIP1,1.56E+12,1.56E+12,8229
4,KHRP1,1.56E+12,1.56E+12,9092
1,DELP1,1.56E+12,1.56E+12,8576
1,SXVP1,1.56E+12,1.56E+12,8635
6,ADBP1,1.56E+12,1.56E+12,9163
1,DELP1,1.56E+12,1.56E+12,9037
1,GTYP1,1.56E+12,1.56E+12,9139
2,STRP1,1.56E+12,1.56E+12,9481
1,BOMP1,1.56E+12,1.56E+12,9196
2,KRNP1,1.56E+12,1.56E+12,9626
1,BOMP1,1.56E+12,1.56E+12,9394
4,CORP1,1.56E+12,1.56E+12,9959
5,DHIP1,1.56E+12,1.56E+12,9964
3,KNUP1,1.56E+12,1.56E+12,6387
3,JHSP1,1.56E+12,1.56E+12,6456
1,TPNP1,1.56E+12,1.56E+12,6630
4,NURP1,1.56E+12,1.56E+12,6655
1,NPWP1,1.56E+12,1.56E+12,6974
1,KHRP1,1.56E+12,1.56E+12,7039
6,NURP1,1.56E+12,1.56E+12,6722
4,KHRP1,1.56E+12,1.56E+12,6754
3,VAPP1,1.56E+12,1.56E+12,6763
1,STRP1,1.56E+12,1.56E+12,7734
2,BLRP2,1.56E+12,1.56E+12,6848
1,BOMP1,1.56E+12,1.56E+12,7987
2,SYNP1,1.56E+12,1.56E+12,7030
1,TPNP1,1.56E+12,1.56E+12,8473
1,PNQP1,1.56E+12,1.56E+12,8857
5,PNQP1,1.56E+12,1.56E+12,7309
3,JHSP1,1.56E+12,1.56E+12,7349
3,JHSP1,1.56E+12,1.56E+12,7418
1,DBDP1,1.56E+12,1.56E+12,9819
3,KRNP1,1.56E+12,1.56E+12,7693
11,JHSP1,1.56E+12,1.56E+12,7936
2,SYNP1,1.56E+12,1.56E+12,7964
2,BAGP1,1.56E+12,1.56E+12,7988
9,SYNP1,1.56E+12,1.56E+12,8062
8,TPNP1,1.56E+12,1.56E+12,8116
4,BAGP1,1.56E+12,1.56E+12,8188
2,BLRP2,1.56E+12,1.56E+12,8202
2,MLGP1,1.56E+12,1.56E+12,8254
2,AGRP2,1.56E+12,1.56E+12,8503
4,JHSP1,1.56E+12,1.56E+12,8553
4,MZUP1,1.56E+12,1.56E+12,8557
6,MZUP1,1.56E+12,1.56E+12,8568
5,ADBP1,1.56E+12,1.56E+12,8592
4,NAGP1,1.56E+12,1.56E+12,8709
4,KDJP1,1.56E+12,1.56E+12,8740
4,CTAP1,1.56E+12,1.56E+12,8749
7,JHSP1,1.56E+12,1.56E+12,9052
7,NAGP1,1.56E+12,1.56E+12,9145
3,PNQP1,1.56E+12,1.56E+12,9186
2,PNQP1,1.56E+12,1.56E+12,9196
2,IDRP1,1.56E+12,1.56E+12,9253
2,BPCP1,1.56E+12,1.56E+12,9379
4,NAGP1,1.56E+12,1.56E+12,9465
5,IDRP1,1.56E+12,1.56E+12,9593
2,AGRP1,1.56E+12,1.56E+12,9844
5,HYDP2,1.56E+12,1.56E+12,9926
2,GTYP1,1.56E+12,1.56E+12,9977
5,NURP1,1.56E+12,1.56E+12,9986
6,MZUP1,1.56E+12,1.56E+12,6366
8,ADBP1,1.56E+12,1.56E+12,6625
3,BPCP1,1.56E+12,1.56E+12,6650
4,KRNP1,1.56E+12,1.56E+12,6791
2,AGRP2,1.56E+12,1.56E+12,6873
9,BAGP1,1.56E+12,1.56E+12,7004
7,TPNP1,1.56E+12,1.56E+12,7029
7,VNSP1,1.56E+12,1.56E+12,7135
3,AGRP2,1.56E+12,1.56E+12,7158
4,BPCP1,1.56E+12,1.56E+12,7176
3,BDQP1,1.56E+12,1.56E+12,7409
2,BOMP1,1.56E+12,1.56E+12,7413
9,TPNP1,1.56E+12,1.56E+12,7538
4,NJPP1,1.56E+12,1.56E+12,7698
1,IDRP1,1.56E+12,1.56E+12,6683
3,PGRP1,1.56E+12,1.56E+12,7748
1,CTAP1,1.56E+12,1.56E+12,6711
2,IDRP1,1.56E+12,1.56E+12,7831
2,JHSP1,1.56E+12,1.56E+12,7872
1,RPRP1,1.56E+12,1.56E+12,6835
4,BGMP1,1.56E+12,1.56E+12,8001
2,DELP1,1.56E+12,1.56E+12,8010
1,VGAP1,1.56E+12,1.56E+12,7305
4,VGAP1,1.56E+12,1.56E+12,8245
1,VAPP1,1.56E+12,1.56E+12,7509
4,ADBP1,1.56E+12,1.56E+12,8376
5,NURP1,1.56E+12,1.56E+12,8442
1,AGRP1,1.56E+12,1.56E+12,7762
2,BHCP1,1.56E+12,1.56E+12,8532
2,AGRP1,1.56E+12,1.56E+12,8576
1,STRP1,1.56E+12,1.56E+12,8125
1,DHIP1,1.56E+12,1.56E+12,8293
5,VNSP1,1.56E+12,1.56E+12,8835
1,BLRP2,1.56E+12,1.56E+12,8616
7,NAGP1,1.56E+12,1.56E+12,8871
1,AGRP2,1.56E+12,1.56E+12,8777
1,DHIP1,1.56E+12,1.56E+12,8949
5,CORP1,1.56E+12,1.56E+12,9092
8,GTYP1,1.56E+12,1.56E+12,9116
2,NJPP1,1.56E+12,1.56E+12,9135
1,TPNP1,1.56E+12,1.56E+12,9068
4,TPNP1,1.56E+12,1.56E+12,9203
3,GDRP1,1.56E+12,1.56E+12,9217
4,ADBP1,1.56E+12,1.56E+12,9240
4,TPNP1,1.56E+12,1.56E+12,9300
1,SYNP1,1.56E+12,1.56E+12,9187
2,VAPP1,1.56E+12,1.56E+12,9394
5,JHSP1,1.56E+12,1.56E+12,9451
4,BGMP1,1.56E+12,1.56E+12,9481
2,VTZP1,1.56E+12,1.56E+12,9500
4,IDRP1,1.56E+12,1.56E+12,9560
3,BAGP1,1.56E+12,1.56E+12,9626
8,KRNP1,1.56E+12,1.56E+12,9665
5,BAGP1,1.56E+12,1.56E+12,9762
4,NURP1,1.56E+12,1.56E+12,9782
1,AGRP2,1.56E+12,1.56E+12,9367
3,KHRP1,1.56E+12,1.56E+12,9827
1,PNQP1,1.56E+12,1.56E+12,6383
1,AMDP1,1.56E+12,1.56E+12,6512
1,SYNP1,1.56E+12,1.56E+12,8055
1,SYNP1,1.56E+12,1.56E+12,8367
2,SYNP1,1.56E+12,1.56E+12,6838
2,AUBP1,1.56E+12,1.56E+12,6866
6,VNSP1,1.56E+12,1.56E+12,6868
2,DELP1,1.56E+12,1.56E+12,6939
6,BDQP1,1.56E+12,1.56E+12,6961
3,HBXP1,1.56E+12,1.56E+12,6974
8,AUBP1,1.56E+12,1.56E+12,7135
2,BGMP1,1.56E+12,1.56E+12,7242
9,AGRP1,1.56E+12,1.56E+12,7322
5,NURP1,1.56E+12,1.56E+12,7691
2,BGMP1,1.56E+12,1.56E+12,7734
4,NAGP1,1.56E+12,1.56E+12,7804
4,NPWP1,1.56E+12,1.56E+12,7896
12,SYNP1,1.56E+12,1.56E+12,7936
2,VAPP1,1.56E+12,1.56E+12,7987
3,KRNP1,1.56E+12,1.56E+12,7988
1,BLRP2,1.56E+12,1.56E+12,8509
10,DELP1,1.56E+12,1.56E+12,8062
1,BHLP1,1.56E+12,1.56E+12,9082
4,KRIP1,1.56E+12,1.56E+12,8090
3,BAGP1,1.56E+12,1.56E+12,8202
2,CTAP1,1.56E+12,1.56E+12,8229
1,BKSP1,1.56E+12,1.56E+12,9605
1,AMDP1,1.56E+12,1.56E+12,9918
2,ADBP1,1.56E+12,1.56E+12,8473
5,NURP1,1.56E+12,1.56E+12,8479
5,NURP1,1.56E+12,1.56E+12,8553
5,GKPP1,1.56E+12,1.56E+12,8557
4,TPNP1,1.56E+12,1.56E+12,8573
7,PNQP1,1.56E+12,1.56E+12,8698
5,BGMP1,1.56E+12,1.56E+12,8749
2,HYDP1,1.56E+12,1.56E+12,8847
2,TPNP1,1.56E+12,1.56E+12,9139
8,NURP1,1.56E+12,1.56E+12,9145
4,JHSP1,1.56E+12,1.56E+12,9146
5,ADBP1,1.56E+12,1.56E+12,9465
7,SATP1,1.56E+12,1.56E+12,9550
2,AUBP1,1.56E+12,1.56E+12,9819
4,NURP1,1.56E+12,1.56E+12,6456
8,GTYP1,1.56E+12,1.56E+12,6488
9,TPNP1,1.56E+12,1.56E+12,6625
5,NAGP1,1.56E+12,1.56E+12,6655
13,BDQP1,1.56E+12,1.56E+12,6709
7,NAGP1,1.56E+12,1.56E+12,6722
5,BDQP1,1.56E+12,1.56E+12,6754
5,PNQP1,1.56E+12,1.56E+12,6763
7,AUBP1,1.56E+12,1.56E+12,6868
4,JHSP1,1.56E+12,1.56E+12,7030
2,BHLP1,1.56E+12,1.56E+12,7039
5,GKPP1,1.56E+12,1.56E+12,7152
2,BAGP1,1.56E+12,1.56E+12,7947
3,JHSP1,1.56E+12,1.56E+12,7964
5,CTAP1,1.56E+12,1.56E+12,8001
3,SYNP1,1.56E+12,1.56E+12,8010
6,KRNP1,1.56E+12,1.56E+12,8188
3,NAGP1,1.56E+12,1.56E+12,8254
8,KRNP1,1.56E+12,1.56E+12,8392
3,JHSP1,1.56E+12,1.56E+12,8395
4,JHSP1,1.56E+12,1.56E+12,8503
1,AMBP1,1.56E+12,1.56E+12,6474
6,AUBP1,1.56E+12,1.56E+12,8835
8,SYNP1,1.56E+12,1.56E+12,9052
1,NAGP1,1.56E+12,1.56E+12,6812
4,SSEP1,1.56E+12,1.56E+12,9196
5,ADBP1,1.56E+12,1.56E+12,9203
1,MAAP1,1.56E+12,1.56E+12,8072
6,NAGP1,1.56E+12,1.56E+12,9240
2,GDRP1,1.56E+12,1.56E+12,9242
4,BDQP1,1.56E+12,1.56E+12,9394
1,BAGP1,1.56E+12,1.56E+12,8331
4,BHLP1,1.56E+12,1.56E+12,9827
1,SXVP1,1.56E+12,1.56E+12,9224
5,IDRP1,1.56E+12,1.56E+12,9959
6,JHSP1,1.56E+12,1.56E+12,9986
5,GKPP1,1.56E+12,1.56E+12,6387
1,PNQP1,1.56E+12,1.56E+12,6933
1,AMBP1,1.56E+12,1.56E+12,6982
2,BGMP1,1.56E+12,1.56E+12,6711
4,NPWP1,1.56E+12,1.56E+12,6783
3,JHSP1,1.56E+12,1.56E+12,6838
3,VNSP1,1.56E+12,1.56E+12,6866
1,IDRP1,1.56E+12,1.56E+12,7083
1,HYDP1,1.56E+12,1.56E+12,7720
11,SXVP1,1.56E+12,1.56E+12,7004
2,NURP1,1.56E+12,1.56E+12,7059
1,AGRP1,1.56E+12,1.56E+12,7859
4,STRP1,1.56E+12,1.56E+12,7242
6,VAPP1,1.56E+12,1.56E+12,7309
2,BDQP1,1.56E+12,1.56E+12,7340
4,NURP1,1.56E+12,1.56E+12,7349
4,KHRP1,1.56E+12,1.56E+12,7409
1,AGRP2,1.56E+12,1.56E+12,8781
3,KNUP1,1.56E+12,1.56E+12,7762
2,HYDP1,1.56E+12,1.56E+12,7858
3,NURP1,1.56E+12,1.56E+12,7872
13,DELP1,1.56E+12,1.56E+12,7936
3,BAGP1,1.56E+12,1.56E+12,8052
2,BGMP1,1.56E+12,1.56E+12,8125
5,NAGP1,1.56E+12,1.56E+12,8376
3,DELP1,1.56E+12,1.56E+12,8430
7,NAGP1,1.56E+12,1.56E+12,8442
3,BAMP1,1.56E+12,1.56E+12,8532
2,CCUP1,1.56E+12,1.56E+12,8554
7,NJPP1,1.56E+12,1.56E+12,8568
5,ADBP1,1.56E+12,1.56E+12,8573
3,KNUP1,1.56E+12,1.56E+12,8576
6,NAGP1,1.56E+12,1.56E+12,8592
8,IDRP1,1.56E+12,1.56E+12,8711
3,JHSP1,1.56E+12,1.56E+12,8777
7,BHCP1,1.56E+12,1.56E+12,9004
2,SATP1,1.56E+12,1.56E+12,9068
6,JAIP1,1.56E+12,1.56E+12,9092
3,ADBP1,1.56E+12,1.56E+12,9139
5,BGMP1,1.56E+12,1.56E+12,9186
2,JHSP1,1.56E+12,1.56E+12,9187
5,NDCP1,1.56E+12,1.56E+12,9300
6,NURP1,1.56E+12,1.56E+12,9451
9,BAGP1,1.56E+12,1.56E+12,9665
3,VNSP1,1.56E+12,1.56E+12,9819
2,BDQP1,1.56E+12,1.56E+12,9918
2,JAIP1,1.56E+12,1.56E+12,6314
3,BDQP1,1.56E+12,1.56E+12,6512
10,KRNP1,1.56E+12,1.56E+12,6625
4,CCUP1,1.56E+12,1.56E+12,6650
5,BPCP1,1.56E+12,1.56E+12,6715
8,ADBP1,1.56E+12,1.56E+12,6722
6,VAPP1,1.56E+12,1.56E+12,6754
2,NURP1,1.56E+12,1.56E+12,6812
4,JHSP1,1.56E+12,1.56E+12,6873
7,VAPP1,1.56E+12,1.56E+12,6961
3,VTZP1,1.56E+12,1.56E+12,6989
3,JAIP1,1.56E+12,1.56E+12,7039
1,GDRP1,1.56E+12,1.56E+12,6492
1,IDRP1,1.56E+12,1.56E+12,6561
5,ADBP1,1.56E+12,1.56E+12,7804
4,CORP1,1.56E+12,1.56E+12,7831
1,GTYP1,1.56E+12,1.56E+12,7471
1,AGRP2,1.56E+12,1.56E+12,7481
5,JHSP1,1.56E+12,1.56E+12,8010
2,JHSP1,1.56E+12,1.56E+12,8015
3,JHSP1,1.56E+12,1.56E+12,8055
3,HBXP1,1.56E+12,1.56E+12,8125
4,KRNP1,1.56E+12,1.56E+12,8202
7,VTZP1,1.56E+12,1.56E+12,8245
2,IDRP1,1.56E+12,1.56E+12,8293
2,KRNP1,1.56E+12,1.56E+12,8331
2,JHSP1,1.56E+12,1.56E+12,8367
9,BAGP1,1.56E+12,1.56E+12,8392
2,CCUP1,1.56E+12,1.56E+12,8426
3,NAGP1,1.56E+12,1.56E+12,8473
6,NAGP1,1.56E+12,1.56E+12,8479
8,BGMP1,1.56E+12,1.56E+12,8698
5,SBPP1,1.56E+12,1.56E+12,8740
8,PNQP1,1.56E+12,1.56E+12,8749
1,KHRP1,1.56E+12,1.56E+12,7981
7,DBDP1,1.56E+12,1.56E+12,8835
3,DHIP1,1.56E+12,1.56E+12,8857
8,MLGP1,1.56E+12,1.56E+12,8871
1,AMDP1,1.56E+12,1.56E+12,8873
1,IXWP1,1.56E+12,1.56E+12,8957
