varname,currtime,d,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
z,162,646,,15,15,0.0,6.0,1
z,162,647,,15,15,0.0,6.0,1
z,162,648,,15,15,0.0,6.0,1
z,162,649,,15,15,0.0,6.0,1
z,162,650,,15,15,0.0,6.0,1
z,162,651,,15,15,0.0,6.0,1
z,162,652,,15,15,0.0,6.0,1
z,162,653,,15,15,0.0,6.0,1
z,162,654,,15,15,0.0,6.0,1
z,162,655,,15,15,0.0,6.0,1
z,162,656,,15,15,0.0,6.0,1
z,162,657,,15,15,0.0,6.0,1
z,162,658,,15,15,0.0,6.0,1
z,162,659,,15,15,0.0,6.0,1
z,162,660,,15,15,0.0,6.0,1
z,162,661,,15,15,0.0,6.0,1
z,162,662,,15,15,0.0,6.0,1
z,162,663,,15,15,0.0,6.0,1
z,162,664,,15,15,0.0,6.0,1
z,162,665,,15,15,0.0,6.0,1
z,162,666,,15,15,0.0,6.0,1
z,162,667,,15,15,0.0,6.0,1
z,162,668,,15,15,0.0,6.0,1
z,162,669,,15,15,0.0,6.0,1
z,162,670,,15,15,0.0,6.0,1
z,162,671,,15,15,0.0,6.0,1
z,162,672,,15,15,0.0,6.0,1
z,162,673,,15,15,0.0,6.0,1
z,162,674,,15,15,0.0,6.0,1
z,162,675,,15,15,0.0,6.0,1
z,162,676,,15,15,0.0,6.0,1
z,162,677,,15,15,0.0,6.0,1
z,162,678,,15,15,0.0,6.0,1
z,162,679,,15,15,0.0,6.0,1
z,162,680,,15,15,0.0,6.0,1
z,162,681,,15,15,0.0,6.0,1
z,162,682,,15,15,0.0,6.0,1
z,162,683,,15,15,0.0,6.0,1
z,162,684,,15,15,0.0,6.0,1
z,162,685,,15,15,0.0,6.0,1
z,162,686,,15,15,0.0,6.0,1
z,162,687,,15,15,0.0,6.0,1
z,162,688,,15,15,0.0,6.0,1
z,162,689,,15,15,0.0,6.0,1
z,162,690,,15,15,0.0,6.0,1
z,162,691,,15,15,0.0,6.0,1
z,162,692,,15,15,0.0,6.0,1
z,162,693,,15,15,0.0,6.0,1
z,162,694,,15,15,0.0,6.0,1
z,162,695,,15,15,0.0,6.0,1
z,162,696,,15,15,0.0,6.0,1
z,162,697,,15,15,0.0,6.0,1
z,162,698,,15,15,0.0,6.0,1
z,162,699,,15,15,0.0,6.0,1
z,162,700,,15,15,0.0,6.0,1
z,162,701,,15,15,0.0,6.0,1
z,162,702,,15,15,0.0,6.0,1
z,162,703,,15,15,0.0,6.0,1
z,162,704,,15,15,0.0,6.0,1
z,162,705,,16,16,0.0,6.0,1
z,162,706,,16,16,0.0,6.0,1
z,162,707,,16,16,0.0,6.0,1
z,162,708,,16,16,0.0,6.0,1
z,162,709,,16,16,0.0,6.0,1
z,162,710,,16,16,0.0,6.0,1
z,162,711,,16,16,0.0,6.0,1
z,162,712,,16,16,0.0,6.0,1
z,162,713,,16,16,0.0,6.0,1
z,162,714,,16,16,0.0,6.0,1
z,162,715,,16,16,0.0,6.0,1
z,162,716,,16,16,0.0,6.0,1
z,162,717,,16,16,0.0,6.0,1
z,162,718,,16,16,0.0,6.0,1
z,162,719,,16,16,0.0,6.0,1
z,162,720,,16,16,0.0,6.0,1
z,162,721,,16,16,0.0,6.0,1
z,162,722,,16,16,0.0,6.0,1
z,162,723,,16,16,0.0,6.0,1
z,162,724,,16,16,0.0,6.0,1
z,162,725,,16,16,0.0,6.0,1
z,162,726,,16,16,0.0,6.0,1
z,162,727,,17,17,0.0,6.0,1
z,162,728,,17,17,0.0,6.0,1
z,162,729,,17,17,0.0,6.0,1
z,162,730,,17,17,0.0,6.0,1
z,162,731,,17,17,0.0,6.0,1
z,162,732,,17,17,0.0,6.0,1
z,162,733,,17,17,0.0,6.0,1
z,162,734,,17,17,0.0,6.0,1
z,162,735,,17,17,0.0,6.0,1
z,162,736,,17,17,0.0,6.0,1
z,162,737,,17,17,0.0,6.0,1
z,162,738,,17,17,0.0,6.0,1
z,162,739,,17,17,0.0,6.0,1
z,162,741,,18,18,0.0,6.0,1
z,162,742,,18,18,0.0,6.0,1
z,162,743,,18,18,0.0,6.0,1
z,162,744,,18,18,0.0,6.0,1
z,162,745,,18,18,0.0,6.0,1
z,162,746,,18,18,0.0,6.0,1
z,162,747,,18,18,0.0,6.0,1
z,162,748,,18,18,0.0,6.0,1
z,162,749,,18,18,0.0,6.0,1
z,162,750,,18,18,0.0,6.0,1
z,162,751,,18,18,0.0,6.0,1
z,162,752,,18,18,0.0,6.0,1
z,162,753,,18,18,0.0,6.0,1
z,162,754,,18,18,0.0,6.0,1
z,162,755,,18,18,0.0,6.0,1
z,162,756,,18,18,0.0,6.0,1
z,162,757,,19,19,0.0,6.0,1
z,162,758,,19,19,0.0,6.0,1
z,162,759,,19,19,0.0,6.0,1
z,162,760,,19,19,0.0,6.0,1
z,162,761,,19,19,0.0,6.0,1
z,162,762,,19,19,0.0,6.0,1
z,162,763,,19,19,0.0,6.0,1
z,162,764,,19,19,0.0,6.0,1
z,162,765,,19,19,0.0,6.0,1
z,162,766,,19,19,0.0,6.0,1
z,162,767,,19,19,0.0,6.0,1
z,162,768,,19,19,0.0,6.0,1
z,162,769,,19,19,0.0,6.0,1
z,162,770,,19,19,0.0,6.0,1
z,162,771,,19,19,0.0,6.0,1
z,162,772,,19,19,0.0,6.0,1
z,162,773,,19,19,0.0,6.0,1
z,162,774,,19,19,0.0,6.0,1
z,162,775,,19,19,0.0,6.0,1
z,162,776,,19,19,0.0,6.0,1
z,162,777,,19,19,0.0,6.0,1
z,162,778,,19,19,0.0,6.0,1
z,162,779,,19,19,0.0,6.0,1
z,162,780,,19,19,0.0,6.0,1
z,162,781,,19,19,0.0,6.0,1
z,162,782,,19,19,0.0,6.0,1
z,162,783,,19,19,0.0,6.0,1
z,162,784,,19,19,0.0,6.0,1
z,162,785,,19,19,0.0,6.0,1
z,162,786,,19,19,0.0,6.0,1
z,162,787,,20,20,0.0,6.0,1
z,162,788,,20,20,0.0,6.0,1
z,162,789,,20,20,0.0,6.0,1
z,162,790,,20,20,0.0,6.0,1
z,162,791,,20,20,0.0,6.0,1
z,162,792,,20,20,0.0,6.0,1
z,162,793,,20,20,0.0,6.0,1
z,162,794,,20,20,0.0,6.0,1
z,162,795,,20,20,0.0,6.0,1
z,162,796,,20,20,0.0,6.0,1
z,162,797,,20,20,0.0,6.0,1
z,162,798,,20,20,0.0,6.0,1
z,162,799,,20,20,0.0,6.0,1
z,162,800,,20,20,0.0,6.0,1
z,162,801,,20,20,0.0,6.0,1
z,162,802,,20,20,0.0,6.0,1
z,162,803,,20,20,0.0,6.0,1
z,162,804,,20,20,0.0,6.0,1
z,162,805,,20,20,0.0,6.0,1
z,162,806,,20,20,0.0,6.0,1
z,162,807,,20,20,0.0,6.0,1
z,162,808,,20,20,0.0,6.0,1
z,162,809,,20,20,0.0,6.0,1
z,162,810,,20,20,0.0,6.0,1
z,162,811,,20,20,0.0,6.0,1
z,162,812,,20,20,0.0,6.0,1
z,162,813,,21,21,0.0,6.0,1
z,162,814,,21,21,0.0,6.0,1
z,162,815,,21,21,0.0,6.0,1
z,162,816,,21,21,0.0,6.0,1
z,162,817,,21,21,0.0,6.0,1
z,162,818,,21,21,0.0,6.0,1
z,162,819,,21,21,0.0,6.0,1
z,162,820,,21,21,0.0,6.0,1
z,162,821,,21,21,0.0,6.0,1
z,162,822,,21,21,0.0,6.0,1
z,162,823,,21,21,0.0,6.0,1
z,162,824,,21,21,0.0,6.0,1
z,162,825,,21,21,0.0,6.0,1
z,162,826,,21,21,0.0,6.0,1
z,162,827,,21,21,0.0,6.0,1
z,162,828,,21,21,0.0,6.0,1
z,162,829,,21,21,0.0,6.0,1
z,162,830,,21,21,0.0,6.0,1
z,162,831,,21,21,0.0,6.0,1
z,162,832,,21,21,0.0,6.0,1
z,162,833,,21,21,0.0,6.0,1
z,162,834,,21,21,0.0,6.0,1
z,162,835,,21,21,0.0,6.0,1
z,162,836,,21,21,0.0,6.0,1
z,162,837,,21,21,0.0,6.0,1
z,162,838,,21,21,0.0,6.0,1
z,162,839,,21,21,0.0,6.0,1
z,162,840,,21,21,0.0,6.0,1
z,162,841,,21,21,0.0,6.0,1
z,162,842,,21,21,0.0,6.0,1
z,162,843,,21,21,0.0,6.0,1
z,162,844,,21,21,0.0,6.0,1
z,162,845,,21,21,0.0,6.0,1
z,162,846,,21,21,0.0,6.0,1
z,162,847,,21,21,0.0,6.0,1
z,162,848,,21,21,0.0,6.0,1
z,162,849,,21,21,0.0,6.0,1
z,162,850,,21,21,0.0,6.0,1
z,162,851,,21,21,0.0,6.0,1
z,162,852,,21,21,0.0,6.0,1
z,162,853,,21,21,0.0,6.0,1
z,162,854,,21,21,0.0,6.0,1
z,162,855,,21,21,0.0,6.0,1
z,162,856,,21,21,0.0,6.0,1
z,162,857,,21,21,0.0,6.0,1
z,162,858,,21,21,0.0,6.0,1
z,162,859,,21,21,0.0,6.0,1
z,162,860,,21,21,0.0,6.0,1
z,162,861,,21,21,0.0,6.0,1
z,162,862,,21,21,0.0,6.0,1
z,162,863,,21,21,0.0,6.0,1
z,162,865,,22,22,0.0,6.0,1
z,162,866,,22,22,0.0,6.0,1
z,162,867,,22,22,0.0,6.0,1
z,162,868,,22,22,0.0,6.0,1
z,162,869,,22,22,0.0,6.0,1
z,162,870,,22,22,0.0,6.0,1
z,162,871,,22,22,0.0,6.0,1
z,162,872,,22,22,0.0,6.0,1
z,162,873,,22,22,0.0,6.0,1
z,162,874,,22,22,0.0,6.0,1
z,162,875,,22,22,0.0,6.0,1
z,162,876,,22,22,0.0,6.0,1
z,162,877,,22,22,0.0,6.0,1
z,162,878,,22,22,0.0,6.0,1
z,162,879,,22,22,0.0,6.0,1
z,162,880,,22,22,0.0,6.0,1
z,162,881,,22,22,0.0,6.0,1
z,162,882,,22,22,0.0,6.0,1
z,162,883,,22,22,0.0,6.0,1
z,162,884,,22,22,0.0,6.0,1
z,162,885,,22,22,0.0,6.0,1
z,162,886,,22,22,0.0,6.0,1
z,162,887,,22,22,0.0,6.0,1
z,162,888,,22,22,0.0,6.0,1
z,162,889,,22,22,0.0,6.0,1
z,162,890,,22,22,0.0,6.0,1
z,162,891,,22,22,0.0,6.0,1
z,162,892,,22,22,0.0,6.0,1
z,162,893,,22,22,0.0,6.0,1
z,162,894,,22,22,0.0,6.0,1
z,162,895,,22,22,0.0,6.0,1
z,162,896,,22,22,0.0,6.0,1
z,162,897,,22,22,0.0,6.0,1
z,162,898,,22,22,0.0,6.0,1
z,162,899,,22,22,0.0,6.0,1
z,162,900,,22,22,0.0,6.0,1
z,162,901,,22,22,0.0,6.0,1
z,162,902,,22,22,0.0,6.0,1
z,162,903,,22,22,0.0,6.0,1
z,162,904,,22,22,0.0,6.0,1
z,162,905,,22,22,0.0,6.0,1
z,162,906,,22,22,0.0,6.0,1
z,162,907,,22,22,0.0,6.0,1
z,162,908,,22,22,0.0,6.0,1
z,162,909,,22,22,0.0,6.0,1
z,162,910,,22,22,0.0,6.0,1
z,162,911,,22,22,0.0,6.0,1
z,162,912,,22,22,0.0,6.0,1
z,162,913,,22,22,0.0,6.0,1
z,162,914,,22,22,0.0,6.0,1
z,162,915,,22,22,0.0,6.0,1
z,162,916,,22,22,0.0,6.0,1
z,162,917,,22,22,0.0,6.0,1
z,162,918,,22,22,0.0,6.0,1
z,162,919,,22,22,0.0,6.0,1
z,162,920,,22,22,0.0,6.0,1
z,162,921,,22,22,0.0,6.0,1
z,162,922,,22,22,0.0,6.0,1
z,162,923,,22,22,0.0,6.0,1
z,162,924,,22,22,0.0,6.0,1
z,162,925,,22,22,0.0,6.0,1
z,162,926,,22,22,0.0,6.0,1
z,162,927,,22,22,0.0,6.0,1
z,162,928,,22,22,0.0,6.0,1
z,162,929,,22,22,0.0,6.0,1
z,162,930,,22,22,0.0,6.0,1
z,162,931,,22,22,0.0,6.0,1
z,162,932,,22,22,0.0,6.0,1
z,162,933,,22,22,0.0,6.0,1
z,162,934,,22,22,0.0,6.0,1
z,162,935,,22,22,0.0,6.0,1
z,162,936,,22,22,0.0,6.0,1
z,162,937,,22,22,0.0,6.0,1
z,162,938,,22,22,0.0,6.0,1
z,162,939,,23,23,0.0,6.0,1
z,162,940,,23,23,0.0,6.0,1
z,162,941,,23,23,0.0,6.0,1
z,162,942,,23,23,0.0,6.0,1
z,162,943,,23,23,0.0,6.0,1
z,162,944,,23,23,0.0,6.0,1
z,162,945,,23,23,0.0,6.0,1
z,162,946,,23,23,0.0,6.0,1
z,162,947,,23,23,0.0,6.0,1
z,162,948,,23,23,0.0,6.0,1
z,162,949,,23,23,0.0,6.0,1
z,162,950,,23,23,0.0,6.0,1
z,162,951,,23,23,0.0,6.0,1
z,162,952,,23,23,0.0,6.0,1
z,162,953,,23,23,0.0,6.0,1
z,162,954,,23,23,0.0,6.0,1
z,162,955,,23,23,0.0,6.0,1
z,162,956,,23,23,0.0,6.0,1
z,162,957,,23,23,0.0,6.0,1
z,162,958,,24,24,0.0,6.0,1
z,162,959,,24,24,0.0,6.0,1
z,162,960,,24,24,0.0,6.0,1
z,162,961,,24,24,0.0,6.0,1
z,162,962,,24,24,0.0,6.0,1
z,162,963,,24,24,0.0,6.0,1
z,162,964,,24,24,0.0,6.0,1
z,162,965,,24,24,0.0,6.0,1
z,162,966,,24,24,0.0,6.0,1
z,162,967,,24,24,0.0,6.0,1
z,162,968,,24,24,0.0,6.0,1
z,162,969,,24,24,0.0,6.0,1
z,162,970,,24,24,0.0,6.0,1
z,162,971,,24,24,0.0,6.0,1
z,162,972,,24,24,0.0,6.0,1
z,162,973,,24,24,0.0,6.0,1
z,162,974,,24,24,0.0,6.0,1
z,162,975,,24,24,0.0,6.0,1
z,162,976,,24,24,0.0,6.0,1
z,162,977,,24,24,0.0,6.0,1
z,162,978,,24,24,0.0,6.0,1
z,162,979,,24,24,0.0,6.0,1
z,162,980,,24,24,0.0,6.0,1
z,162,981,,24,24,0.0,6.0,1
z,162,982,,24,24,0.0,6.0,1
z,162,983,,24,24,0.0,6.0,1
z,162,984,,24,24,0.0,6.0,1
z,162,985,,24,24,0.0,6.0,1
z,162,986,,24,24,0.0,6.0,1
z,162,987,,24,24,0.0,6.0,1
z,162,988,,24,24,0.0,6.0,1
z,162,989,,24,24,0.0,6.0,1
z,162,990,,24,24,0.0,6.0,1
z,162,991,,24,24,0.0,6.0,1
z,162,992,,24,24,0.0,6.0,1
z,162,993,,24,24,0.0,6.0,1
z,162,994,,24,24,0.0,6.0,1
z,162,995,,24,24,0.0,6.0,1
z,162,996,,24,24,0.0,6.0,1
z,162,997,,24,24,0.0,6.0,1
z,162,998,,24,24,0.0,6.0,1
z,162,999,,24,24,0.0,6.0,1
z,162,1000,,25,25,0.0,6.0,1
z,162,1001,,25,25,0.0,6.0,1
z,162,1002,,25,25,0.0,6.0,1
z,162,1003,,25,25,0.0,6.0,1
z,162,1004,,25,25,0.0,6.0,1
z,162,1005,,25,25,0.0,6.0,1
z,162,1006,,25,25,0.0,6.0,1
z,162,1007,,25,25,0.0,6.0,1
z,162,1008,,25,25,0.0,6.0,1
z,162,1009,,25,25,0.0,6.0,1
z,162,1010,,25,25,0.0,6.0,1
z,162,1011,,25,25,0.0,6.0,1
z,162,1012,,25,25,0.0,6.0,1
z,162,1013,,25,25,0.0,6.0,1
z,162,1014,,25,25,0.0,6.0,1
z,162,1015,,25,25,0.0,6.0,1
z,162,1016,,25,25,0.0,6.0,1
z,162,1017,,25,25,0.0,6.0,1
z,162,1018,,25,25,0.0,6.0,1
z,162,1019,,25,25,0.0,6.0,1
z,162,1020,,25,25,0.0,6.0,1
z,162,1021,,25,25,0.0,6.0,1
z,162,1022,,25,25,0.0,6.0,1
z,162,1023,,25,25,0.0,6.0,1
z,162,1024,,25,25,0.0,6.0,1
z,162,1025,,25,25,0.0,6.0,1
z,162,1026,,25,25,0.0,6.0,1
z,162,1027,,25,25,0.0,6.0,1
z,162,1028,,25,25,0.0,6.0,1
z,162,1029,,25,25,0.0,6.0,1
z,162,1030,,25,25,0.0,6.0,1
z,162,1031,,25,25,0.0,6.0,1
z,162,1032,,25,25,0.0,6.0,1
z,162,1033,,25,25,0.0,6.0,1
z,162,1034,,25,25,0.0,6.0,1
z,162,1035,,25,25,0.0,6.0,1
z,162,1036,,25,25,0.0,6.0,1
z,162,1037,,25,25,0.0,6.0,1
z,162,1038,,25,25,0.0,6.0,1
z,162,1039,,25,25,0.0,6.0,1
z,162,1040,,25,25,0.0,6.0,1
z,162,1041,,25,25,0.0,6.0,1
z,162,1042,,25,25,0.0,6.0,1
z,162,1043,,25,25,0.0,6.0,1
z,162,1044,,25,25,0.0,6.0,1
z,162,1045,,25,25,0.0,6.0,1
z,162,1046,,25,25,0.0,6.0,1
z,162,1047,,25,25,0.0,6.0,1
z,162,1048,,25,25,0.0,6.0,1
z,162,1049,,25,25,0.0,6.0,1
z,162,1050,,25,25,0.0,6.0,1
z,162,1051,,25,25,0.0,6.0,1
z,162,1052,,25,25,0.0,6.0,1
z,162,1053,,25,25,0.0,6.0,1
z,162,1054,,25,25,0.0,6.0,1
z,162,1055,,25,25,0.0,6.0,1
z,162,1056,,25,25,0.0,6.0,1
z,162,1057,,25,25,0.0,6.0,1
z,162,1058,,25,25,0.0,6.0,1
z,162,1059,,25,25,0.0,6.0,1
z,162,1060,,25,25,0.0,6.0,1
z,162,1061,,25,25,0.0,6.0,1
z,162,1062,,25,25,0.0,6.0,1
z,162,1063,,25,25,0.0,6.0,1
z,162,1064,,25,25,0.0,6.0,1
z,162,1065,,25,25,0.0,6.0,1
z,162,1066,,25,25,0.0,6.0,1
z,162,1067,,25,25,0.0,6.0,1
z,162,1068,,25,25,0.0,6.0,1
z,162,1069,,25,25,0.0,6.0,1
z,162,1070,,25,25,0.0,6.0,1
z,162,1071,,25,25,0.0,6.0,1
z,162,1072,,25,25,0.0,6.0,1
z,162,1073,,25,25,0.0,6.0,1
z,162,1074,,25,25,0.0,6.0,1
z,162,1075,,25,25,0.0,6.0,1
z,162,1076,,25,25,0.0,6.0,1
z,162,1077,,25,25,0.0,6.0,1
z,162,1078,,25,25,0.0,6.0,1
z,162,1079,,25,25,0.0,6.0,1
z,162,1080,,25,25,0.0,6.0,1
z,162,1081,,25,25,0.0,6.0,1
z,162,1082,,25,25,0.0,6.0,1
z,162,1083,,25,25,0.0,6.0,1
z,162,1084,,25,25,0.0,6.0,1
z,162,1085,,25,25,0.0,6.0,1
z,162,1086,,25,25,0.0,6.0,1
z,162,1087,,25,25,0.0,6.0,1
z,162,1088,,25,25,0.0,6.0,1
z,162,1089,,25,25,0.0,6.0,1
z,162,1090,,25,25,0.0,6.0,1
z,162,1091,,25,25,0.0,6.0,1
z,162,1092,,25,25,0.0,6.0,1
z,162,1093,,25,25,0.0,6.0,1
z,162,1094,,25,25,0.0,6.0,1
z,162,1095,,25,25,0.0,6.0,1
z,162,1096,,25,25,0.0,6.0,1
z,162,1097,,25,25,0.0,6.0,1
z,162,1098,,25,25,0.0,6.0,1
z,162,1100,,26,26,0.0,6.0,1
z,162,1101,,26,26,0.0,6.0,1
z,162,1102,,26,26,0.0,6.0,1
z,162,1103,,26,26,0.0,6.0,1
z,162,1104,,26,26,0.0,6.0,1
z,162,1105,,26,26,0.0,6.0,1
z,162,1106,,26,26,0.0,6.0,1
z,162,1107,,26,26,0.0,6.0,1
z,162,1108,,26,26,0.0,6.0,1
z,162,1109,,26,26,0.0,6.0,1
z,162,1110,,26,26,0.0,6.0,1
z,162,1111,,26,26,0.0,6.0,1
z,162,1112,,26,26,0.0,6.0,1
z,162,1113,,26,26,0.0,6.0,1
z,162,1114,,26,26,0.0,6.0,1
z,162,1115,,26,26,0.0,6.0,1
z,162,1116,,26,26,0.0,6.0,1
z,162,1117,,26,26,0.0,6.0,1
z,162,1118,,26,26,0.0,6.0,1
z,162,1119,,26,26,0.0,6.0,1
z,162,1120,,26,26,0.0,6.0,1
z,162,1121,,26,26,0.0,6.0,1
z,162,1122,,26,26,0.0,6.0,1
z,162,1123,,26,26,0.0,6.0,1
z,162,1124,,26,26,0.0,6.0,1
z,162,1125,,26,26,0.0,6.0,1
z,162,1126,,26,26,0.0,6.0,1
z,162,1127,,26,26,0.0,6.0,1
z,162,1128,,26,26,0.0,6.0,1
z,162,1129,,26,26,0.0,6.0,1
z,162,1130,,26,26,0.0,6.0,1
z,162,1131,,26,26,0.0,6.0,1
z,162,1132,,26,26,0.0,6.0,1
z,162,1133,,26,26,0.0,6.0,1
z,162,1134,,26,26,0.0,6.0,1
z,162,1135,,26,26,0.0,6.0,1
z,162,1136,,26,26,0.0,6.0,1
z,162,1137,,26,26,0.0,6.0,1
z,162,1138,,26,26,0.0,6.0,1
z,162,1139,,26,26,0.0,6.0,1
z,162,1140,,26,26,0.0,6.0,1
z,162,1141,,26,26,0.0,6.0,1
z,162,1142,,26,26,0.0,6.0,1
z,162,1143,,26,26,0.0,6.0,1
z,162,1144,,26,26,0.0,6.0,1
z,162,1145,,26,26,0.0,6.0,1
z,162,1146,,26,26,0.0,6.0,1
z,162,1147,,26,26,0.0,6.0,1
z,162,1148,,26,26,0.0,6.0,1
z,162,1149,,27,27,0.0,6.0,1
z,162,1150,,27,27,0.0,6.0,1
z,162,1151,,27,27,0.0,6.0,1
z,162,1152,,27,27,0.0,6.0,1
z,162,1153,,27,27,0.0,6.0,1
z,162,1154,,27,27,0.0,6.0,1
z,162,1155,,27,27,0.0,6.0,1
z,162,1156,,27,27,0.0,6.0,1
z,162,1157,,27,27,0.0,6.0,1
z,162,1158,,27,27,0.0,6.0,1
z,162,1159,,27,27,0.0,6.0,1
z,162,1160,,27,27,0.0,6.0,1
z,162,1161,,28,28,0.0,6.0,1
z,162,1162,,28,28,0.0,6.0,1
z,162,1163,,28,28,0.0,6.0,1
z,162,1164,,28,28,0.0,6.0,1
z,162,1165,,28,28,0.0,6.0,1
z,162,1166,,28,28,0.0,6.0,1
z,162,1167,,28,28,0.0,6.0,1
z,162,1168,,28,28,0.0,6.0,1
z,162,1169,,28,28,0.0,6.0,1
z,162,1170,,28,28,0.0,6.0,1
z,162,1171,,28,28,0.0,6.0,1
z,162,1172,,28,28,0.0,6.0,1
z,162,1173,,28,28,0.0,6.0,1
z,162,1174,,28,28,0.0,6.0,1
z,162,1175,,28,28,0.0,6.0,1
z,162,1176,,28,28,0.0,6.0,1
z,162,1177,,28,28,0.0,6.0,1
z,162,1178,,28,28,0.0,6.0,1
z,162,1179,,28,28,0.0,6.0,1
z,162,1180,,28,28,0.0,6.0,1
z,162,1181,,28,28,0.0,6.0,1
z,162,1183,,29,29,0.0,6.0,1
z,162,1185,,29,29,0.0,6.0,1
z,162,1186,,29,29,0.0,6.0,1
z,162,1187,,29,29,0.0,6.0,1
z,162,1189,,30,30,0.0,6.0,1
z,162,1190,,30,30,0.0,6.0,1
z,162,1191,,30,30,0.0,6.0,1
z,162,1192,,30,30,0.0,6.0,1
z,162,1193,,30,30,0.0,6.0,1
z,162,1194,,30,30,0.0,6.0,1
z,162,1195,,30,30,0.0,6.0,1
z,162,1196,,30,30,0.0,6.0,1
z,162,1197,,30,30,0.0,6.0,1
z,162,1198,,30,30,0.0,6.0,1
z,162,1199,,30,30,0.0,6.0,1
z,162,1200,,30,30,0.0,6.0,1
z,162,1201,,30,30,0.0,6.0,1
z,162,1202,,30,30,0.0,6.0,1
z,162,1203,,30,30,0.0,6.0,1
z,162,1204,,30,30,0.0,6.0,1
z,162,1205,,30,30,0.0,6.0,1
z,162,1206,,30,30,0.0,6.0,1
z,162,1207,,30,30,0.0,6.0,1
z,162,1208,,30,30,0.0,6.0,1
z,162,1209,,30,30,0.0,6.0,1
z,162,1210,,30,30,0.0,6.0,1
z,162,1211,,30,30,0.0,6.0,1
z,162,1212,,30,30,0.0,6.0,1
z,162,1213,,30,30,0.0,6.0,1
z,162,1214,,30,30,0.0,6.0,1
z,162,1215,,30,30,0.0,6.0,1
z,162,1216,,30,30,0.0,6.0,1
z,162,1217,,30,30,0.0,6.0,1
z,162,1218,,30,30,0.0,6.0,1
z,162,1219,,30,30,0.0,6.0,1
z,162,1220,,30,30,0.0,6.0,1
z,162,1221,,30,30,0.0,6.0,1
z,162,1222,,30,30,0.0,6.0,1
z,162,1223,,30,30,0.0,6.0,1
z,162,1224,,30,30,0.0,6.0,1
z,162,1225,,30,30,0.0,6.0,1
z,162,1226,,30,30,0.0,6.0,1
z,162,1227,,30,30,0.0,6.0,1
z,162,1228,,30,30,0.0,6.0,1
z,162,1229,,30,30,0.0,6.0,1
z,162,1230,,30,30,0.0,6.0,1
z,162,1231,,30,30,0.0,6.0,1
z,162,1232,,30,30,0.0,6.0,1
z,162,1233,,30,30,0.0,6.0,1
z,162,1234,,30,30,0.0,6.0,1
z,162,1235,,30,30,0.0,6.0,1
z,162,1236,,30,30,0.0,6.0,1
z,162,1237,,30,30,0.0,6.0,1
z,162,1238,,30,30,0.0,6.0,1
z,162,1239,,30,30,0.0,6.0,1
z,162,1240,,30,30,0.0,6.0,1
z,162,1241,,30,30,0.0,6.0,1
z,162,1242,,30,30,0.0,6.0,1
z,162,1243,,30,30,0.0,6.0,1
z,162,1244,,30,30,0.0,6.0,1
z,162,1245,,30,30,0.0,6.0,1
z,162,1246,,30,30,0.0,6.0,1
z,162,1247,,30,30,0.0,6.0,1
z,162,1248,,30,30,0.0,6.0,1
z,162,1249,,30,30,0.0,6.0,1
z,162,1250,,30,30,0.0,6.0,1
z,162,1251,,30,30,0.0,6.0,1
z,162,1252,,30,30,0.0,6.0,1
z,162,1253,,30,30,0.0,6.0,1
z,162,1254,,30,30,0.0,6.0,1
z,162,1255,,30,30,0.0,6.0,1
z,162,1256,,30,30,0.0,6.0,1
z,162,1257,,30,30,0.0,6.0,1
z,162,1258,,30,30,0.0,6.0,1
z,162,1259,,30,30,0.0,6.0,1
z,162,1260,,30,30,0.0,6.0,1
z,162,1261,,31,31,0.0,6.0,1
z,162,1262,,31,31,0.0,6.0,1
z,162,1263,,31,31,0.0,6.0,1
z,162,1264,,31,31,0.0,6.0,1
z,162,1265,,31,31,0.0,6.0,1
z,162,1266,,31,31,0.0,6.0,1
z,162,1267,,31,31,0.0,6.0,1
z,162,1268,,31,31,0.0,6.0,1
z,162,1269,,31,31,0.0,6.0,1
z,162,1270,,31,31,0.0,6.0,1
z,162,1271,,31,31,0.0,6.0,1
z,162,1272,,31,31,0.0,6.0,1
z,162,1273,,31,31,0.0,6.0,1
z,162,1274,,31,31,0.0,6.0,1
z,162,1275,,31,31,0.0,6.0,1
z,162,1276,,31,31,0.0,6.0,1
z,162,1277,,31,31,0.0,6.0,1
z,162,1278,,31,31,0.0,6.0,1
z,162,1279,,31,31,0.0,6.0,1
z,162,1280,,31,31,0.0,6.0,1
z,162,1281,,31,31,0.0,6.0,1
z,162,1282,,31,31,0.0,6.0,1
z,162,1283,,31,31,0.0,6.0,1
z,162,1284,,31,31,0.0,6.0,1
z,162,1285,,31,31,0.0,6.0,1
z,162,1286,,31,31,0.0,6.0,1
z,162,1287,,31,31,0.0,6.0,1
z,162,1288,,31,31,0.0,6.0,1
z,162,1289,,31,31,0.0,6.0,1
z,162,1290,,31,31,0.0,6.0,1
z,162,1291,,31,31,0.0,6.0,1
z,162,1292,,31,31,0.0,6.0,1
z,162,1293,,31,31,0.0,6.0,1
z,162,1294,,31,31,0.0,6.0,1
z,162,1295,,31,31,0.0,6.0,1
z,162,1296,,31,31,0.0,6.0,1
z,162,1297,,31,31,0.0,6.0,1
z,162,1298,,31,31,0.0,6.0,1
z,162,1299,,31,31,0.0,6.0,1
z,162,1300,,31,31,0.0,6.0,1
z,162,1301,,31,31,0.0,6.0,1
