location1,location2,id,distance
62,61,62_61,422.0885505
62,62,62_62,0
62,63,62_63,968.4227317
62,64,62_64,300.5855879
62,65,62_65,1105.498841
63,1,63_1,2060.111666
63,2,63_2,1979.986808
63,3,63_3,1994.992599
63,4,63_4,1907.165931
63,5,63_5,2035.865917
63,6,63_6,1991.465481
63,7,63_7,1848.356295
63,8,63_8,1727.528001
63,9,63_9,2011.407178
63,10,63_10,1848.332498
63,11,63_11,1775.280996
63,12,63_12,1968.964654
63,13,63_13,1555.581835
63,14,63_14,1491.949947
63,15,63_15,1938.731272
63,16,63_16,1631.392442
63,17,63_17,1594.230245
63,18,63_18,1894.997763
63,19,63_19,1555.674866
63,20,63_20,1423.184632
63,21,63_21,1688.333006
63,22,63_22,1857.252189
63,23,63_23,1466.058477
63,24,63_24,1216.045289
63,25,63_25,1366.86172
63,26,63_26,1798.732418
63,27,63_27,1579.574947
63,28,63_28,1414.627205
63,29,63_29,1837.792305
63,30,63_30,1190.73019
63,31,63_31,1653.695863
63,32,63_32,1851.443032
63,33,63_33,950.0611636
63,34,63_34,1026.151584
63,35,63_35,1843.971472
63,36,63_36,1439.851418
63,37,63_37,1324.329166
63,38,63_38,779.3054257
63,39,63_39,1713.885625
63,40,63_40,1779.060114
63,41,63_41,620.7031551
63,42,63_42,674.4810462
63,43,63_43,1693.913005
63,44,63_44,1565.158796
63,45,63_45,1030.619954
63,46,63_46,484.9775902
63,47,63_47,1519.975309
63,48,63_48,560.0740093
63,49,63_49,503.2626563
63,50,63_50,809.8048782
63,51,63_51,371.0323075
63,52,63_52,450.6274634
63,53,63_53,1097.889983
63,54,63_54,1316.556159
63,55,63_55,1065.142857
63,56,63_56,1101.280678
63,57,63_57,533.0799677
63,58,63_58,294.061954
63,59,63_59,314.8454636
63,60,63_60,1240.226277
63,61,63_61,1267.340124
63,62,63_62,968.4227317
63,63,63_63,0
63,64,63_64,1269.00832
63,65,63_65,137.0761093
64,1,64_1,2111.188252
64,2,64_2,2023.014102
64,3,64_3,1987.108852
64,4,64_4,1968.12328
64,5,64_5,1954.772826
64,6,64_6,1879.48128
64,7,64_7,1960.344379
64,8,64_8,1842.233811
64,9,64_9,1904.879123
64,10,64_10,1741.804443
64,11,64_11,1638.602325
64,12,64_12,1774.793513
64,13,64_13,1582.906277
64,14,64_14,1657.973929
64,15,64_15,1701.145963
64,16,64_16,1494.179083
64,17,64_17,1456.701174
64,18,64_18,1619.438194
64,19,64_19,1418.461507
64,20,64_20,1685.313383
64,21,64_21,1514.777983
64,22,64_22,1483.472977
64,23,64_23,1328.845118
64,24,64_24,1910.081044
64,25,64_25,1229.332648
64,26,64_26,1375.709623
64,27,64_27,1282.07844
64,28,64_28,1211.83632
64,29,64_29,1312.080857
64,30,64_30,1053.516831
64,31,64_31,1150.190325
64,32,64_32,1189.595938
64,33,64_33,1655.832927
64,34,64_34,1150.644474
64,35,64_35,1096.629955
64,36,64_36,919.6822701
64,37,64_37,850.4414836
64,38,64_38,1397.490633
64,39,64_39,966.5441077
64,40,64_40,938.181039
64,41,64_41,1459.319271
64,42,64_42,1516.319855
64,43,64_43,771.503013
64,44,64_44,642.7488034
64,45,64_45,556.732271
64,46,64_46,1323.593706
64,47,64_47,597.5653169
64,48,64_48,896.5410512
64,49,64_49,1031.840869
64,50,64_50,609.2247125
64,51,64_51,1269.205875
64,52,64_52,1495.258228
64,53,64_53,377.5930805
64,54,64_54,394.1461673
64,55,64_55,361.2456904
64,56,64_56,341.0726646
64,57,64_57,735.9283519
64,58,64_58,1563.070274
64,59,64_59,954.162856
64,60,64_60,220.1473055
64,61,64_61,164.167703
64,62,64_62,300.5855879
64,63,64_63,1269.00832
64,64,64_64,0
64,65,64_65,1406.084429
65,1,65_1,2077.48816
65,2,65_2,1997.363302
65,3,65_3,2012.369092
65,4,65_4,1924.542424
65,5,65_5,2053.24241
65,6,65_6,2008.841974
65,7,65_7,1865.732788
65,8,65_8,1744.904495
65,9,65_9,2028.783671
65,10,65_10,1865.708991
65,11,65_11,1792.65749
65,12,65_12,2106.040763
65,13,65_13,1572.958328
65,14,65_14,1509.32644
65,15,65_15,2075.807381
65,16,65_16,1716.28146
65,17,65_17,1728.031609
65,18,65_18,2032.073872
65,19,65_19,1692.750975
65,20,65_20,1440.561125
65,21,65_21,1825.409115
65,22,65_22,1994.328298
65,23,65_23,1603.134586
65,24,65_24,1233.421782
65,25,65_25,1503.937829
65,26,65_26,1935.808527
65,27,65_27,1716.651056
65,28,65_28,1551.703314
65,29,65_29,1974.868415
65,30,65_30,1327.806299
65,31,65_31,1790.771972
65,32,65_32,1988.519141
65,33,65_33,967.4376569
65,34,65_34,1101.313409
65,35,65_35,1981.047582
65,36,65_36,1576.927528
65,37,65_37,1401.5164
65,38,65_38,854.4672508
65,39,65_39,1850.961735
65,40,65_40,1916.136223
65,41,65_41,660.3520382
65,42,65_42,691.8575395
65,43,65_43,1830.989114
65,44,65_44,1702.234905
65,45,65_45,1167.696063
65,46,65_46,622.0536995
65,47,65_47,1657.051418
65,48,65_48,697.1501186
65,49,65_49,640.3387656
65,50,65_50,946.8809875
65,51,65_51,508.1084168
65,52,65_52,452.2093507
65,53,65_53,1234.966092
65,54,65_54,1453.632269
65,55,65_55,1202.218966
65,56,65_56,1238.356787
65,57,65_57,670.156077
65,58,65_58,295.5957067
65,59,65_59,451.9215729
65,60,65_60,1377.302386
65,61,65_61,1404.416234
65,62,65_62,1105.498841
65,63,65_63,137.0761093
65,64,65_64,1406.084429
65,65,65_65,0
